,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,spot_class
1651,273,83,121.42941,31.28463,121.442017,31.282589,1,276,366,2
1652,275,37,121.42958,31.01679,121.432564,31.028444,2,320,410,37
1653,275,37,121.42958,31.01679,121.436195,31.021648,1,616,706,37
1654,276,43,121.4302,31.27961,121.437607,31.279881,2,581,671,43
1655,278,94,121.43056,31.14913,121.431587,31.139734,2,525,615,96
1656,280,83,121.43083,31.28953,121.42791,31.284508,1,324,414,83
1657,282,96,121.43108,31.13546,121.450752,31.131035,11,277,367,86
1658,282,96,121.43108,31.13546,121.254288,31.409395,5,589,679,12
1659,282,96,121.43108,31.13546,121.416168,31.138874,3,317,407,94
1660,282,96,121.43108,31.13546,121.442574,31.138796,1,579,669,86
1661,283,37,121.43124,31.02343,121.432564,31.028444,2,220,310,37
1662,283,37,121.43124,31.02343,121.436195,31.021648,2,372,462,37
1663,285,43,121.43142,31.27319,121.432709,31.249454,1,251,341,10
1664,286,24,121.43144,31.1497,121.504578,30.834429,15,608,698,20
1665,286,24,121.43144,31.1497,121.505013,30.831057,10,241,331,20
1666,286,24,121.43144,31.1497,121.429848,31.150574,8,249,339,94
1667,288,96,121.43196,31.13725,121.419693,31.136517,2,346,436,94
1668,291,37,121.43286,31.01907,121.436195,31.021648,4,550,640,37
1669,294,3,121.43471,31.21599,121.434021,31.215469,2,267,357,3
1670,294,3,121.43471,31.21599,121.434021,31.215469,2,557,647,3
1671,294,3,121.43471,31.21599,121.44294,31.219273,1,297,387,3
1672,294,3,121.43471,31.21599,121.438354,31.221649,2,278,368,3
1673,295,3,121.43481,31.22009,121.415298,31.211138,1,545,635,3
1674,295,3,121.43481,31.22009,121.444977,31.221813,1,233,323,121
1675,296,3,121.43604,31.22512,121.43528,31.223562,2,403,493,3
1676,296,3,121.43604,31.22512,121.439613,31.218126,1,264,354,3
1677,297,3,121.43635,31.22068,121.434196,31.219395,2,567,657,3
1678,299,37,121.43651,31.02597,121.070396,31.251076,2,286,376,44
1679,300,46,121.43652,31.18852,121.444069,31.183233,3,298,388,50
1680,301,121,121.43692,31.23588,121.437286,31.237457,1,389,479,121
1681,305,24,121.43796,31.17662,121.437149,31.184256,3,555,645,24
1682,306,121,121.43849,31.24515,121.440239,31.245634,2,244,334,121
1683,311,3,121.43941,31.22199,121.443863,31.224855,1,279,369,121
1684,312,43,121.43974,31.27128,121.458504,31.287094,2,443,533,2
1685,316,121,121.44231,31.22128,121.442757,31.222677,1,253,343,121
1686,316,121,121.44231,31.22128,121.44294,31.219273,2,290,380,3
1687,316,121,121.44231,31.22128,121.439613,31.218126,3,225,315,3
1688,316,121,121.44231,31.22128,121.439613,31.218126,1,304,394,3
1689,316,121,121.44231,31.22128,121.450066,31.225443,3,571,661,121
1690,317,50,121.44248,31.1769,121.447533,31.179792,2,214,304,50
1691,319,14,121.44267,31.15634,121.43885,31.151464,1,247,337,14
1692,319,14,121.44267,31.15634,121.456825,31.156027,2,442,532,14
1693,319,14,121.44267,31.15634,121.434242,31.150141,2,600,690,24
1694,322,50,121.44519,31.18482,121.453773,31.190954,8,470,560,107
1695,322,50,121.44519,31.18482,121.437378,31.191591,18,317,407,46
1696,322,50,121.44519,31.18482,121.443054,31.187405,11,269,359,107
1697,322,50,121.44519,31.18482,121.452171,31.178263,12,237,327,50
1698,322,50,121.44519,31.18482,121.445969,31.185099,17,618,708,50
1699,322,50,121.44519,31.18482,121.442734,31.188698,8,223,313,107
1700,323,10,121.44524,31.26617,121.452965,31.274469,7,279,369,2
1701,323,10,121.44524,31.26617,121.430801,31.265411,6,553,643,43
1702,324,36,121.4456,31.32542,121.459541,31.322346,6,601,691,36
1703,325,121,121.44577,31.22292,121.447075,31.215321,2,317,407,3
1704,326,107,121.44619,31.20077,121.449104,31.200106,1,227,317,107
1705,326,107,121.44619,31.20077,121.445869,31.202255,1,251,341,107
1706,328,83,121.4488,31.29898,121.447197,31.293936,23,538,628,83
1707,329,2,121.44917,31.27009,121.434235,31.265701,1,256,346,43
1708,330,107,121.45014,31.2127,121.45842,31.212805,2,576,666,15
1709,331,37,121.45017,31.03475,121.447617,31.034393,1,570,660,37
1710,331,37,121.45017,31.03475,121.452705,31.036015,2,542,632,23
1711,331,37,121.45017,31.03475,121.299438,31.433102,1,525,615,12
1712,331,37,121.45017,31.03475,121.451729,31.031666,1,617,707,37
1713,332,121,121.4504,31.22866,121.46051,31.224546,2,590,680,98
1714,334,36,121.45137,31.32968,121.396919,31.260527,2,490,580,101
1715,334,36,121.45137,31.32968,121.378426,31.31143,2,403,493,27
1716,334,36,121.45137,31.32968,121.377289,31.315683,6,472,562,29
1717,334,36,121.45137,31.32968,121.38398,31.314703,1,248,338,27
1718,334,36,121.45137,31.32968,121.382401,31.310419,2,341,431,27
1719,334,36,121.45137,31.32968,121.001007,30.836681,2,422,512,30
1720,334,36,121.45137,31.32968,121.380165,31.314489,1,348,438,27
1721,334,36,121.45137,31.32968,121.380165,31.314489,3,435,525,27
1722,334,36,121.45137,31.32968,121.380165,31.314489,2,614,704,27
1723,334,36,121.45137,31.32968,121.3741,31.310312,2,432,522,29
1724,334,36,121.45137,31.32968,121.374817,31.313686,2,367,457,29
1725,334,36,121.45137,31.32968,121.386475,31.314816,1,262,352,27
1726,334,36,121.45137,31.32968,121.386475,31.314816,3,554,644,27
1727,335,2,121.45148,31.2828,121.452629,31.280823,2,266,356,2
1728,335,2,121.45148,31.2828,121.452759,31.277855,2,283,373,2
1729,335,2,121.45148,31.2828,121.451286,31.283789,4,574,664,2
1730,335,2,121.45148,31.2828,121.452202,31.287878,3,266,356,2
1731,335,2,121.45148,31.2828,121.448143,31.280117,3,280,370,2
1732,335,2,121.45148,31.2828,121.448143,31.280117,3,626,716,2
1733,335,2,121.45148,31.2828,121.449989,31.283613,5,536,626,2
1734,336,2,121.45156,31.28303,121.446831,31.289495,2,212,302,2
1735,336,2,121.45156,31.28303,121.458717,31.277157,1,221,311,2
1736,337,121,121.45166,31.23768,121.450256,31.223883,1,253,343,121
1737,337,121,121.45166,31.23768,121.442444,31.242956,1,297,387,121
1738,338,121,121.45206,31.22911,121.449081,31.233421,2,272,362,121
1739,338,121,121.45206,31.22911,121.442757,31.222677,1,256,346,121
1740,338,121,121.45206,31.22911,121.452682,31.227598,2,349,439,121
1741,338,121,121.45206,31.22911,121.001007,30.836681,2,435,525,30
1742,338,121,121.45206,31.22911,121.450912,31.228628,1,283,373,121
1743,338,121,121.45206,31.22911,121.450912,31.228628,1,332,422,121
1744,338,121,121.45206,31.22911,121.450912,31.228628,1,566,656,121
1745,340,107,121.45391,31.19491,121.449615,31.20402,1,592,682,107
1746,341,98,121.45457,31.21882,121.447075,31.215321,1,392,482,3
1747,342,107,121.45468,31.19914,121.468086,31.204819,2,245,335,15
1748,343,121,121.4547,31.2309,121.460342,31.226847,1,236,326,98
1749,344,98,121.4548,31.21934,121.468491,31.207769,3,336,426,15
1750,344,98,121.4548,31.21934,121.455086,31.218393,1,389,479,98
1751,344,98,121.4548,31.21934,121.447205,31.212269,2,258,348,3
1752,344,98,121.4548,31.21934,121.4524,31.209646,3,299,389,107
1753,345,98,121.45483,31.21929,121.455086,31.218393,8,235,325,98
1754,345,98,121.45483,31.21929,121.459625,31.220764,10,603,693,98
1755,346,107,121.45499,31.20643,121.359085,31.825905,1,219,309,31
1756,346,107,121.45499,31.20643,121.4524,31.209646,1,225,315,107
1757,348,23,121.4558,31.04124,121.452705,31.036015,2,272,362,23
1758,348,23,121.4558,31.04124,121.458076,31.027746,1,441,531,23
1759,352,107,121.45914,31.20019,121.460518,31.200294,2,225,315,107
1760,352,107,121.45914,31.20019,121.453468,31.199324,1,375,465,107
1761,352,107,121.45914,31.20019,121.455421,31.20166,1,369,459,107
1762,352,107,121.45914,31.20019,121.449104,31.200106,2,297,387,107
1763,354,107,121.45986,31.2024,121.460854,31.202854,2,282,372,107
1764,358,2,121.46154,31.2742,121.443916,31.266333,3,425,515,10
1765,359,15,121.46178,31.20827,121.462685,31.209661,2,239,329,15
1766,359,15,121.46178,31.20827,121.460609,31.206495,2,479,569,107
1767,359,15,121.46178,31.20827,121.464516,31.206741,3,585,675,15
1768,361,107,121.46213,31.19816,121.465149,31.1991,1,279,369,107
1769,361,107,121.46213,31.19816,121.46183,31.197901,2,288,378,107
1770,362,2,121.46232,31.27467,121.458717,31.277157,3,240,330,2
1771,363,23,121.46363,31.04444,121.453957,31.10125,2,459,549,86
1772,366,84,121.4699,31.25912,121.470375,31.250353,1,306,396,80
1773,366,84,121.4699,31.25912,121.46862,31.253517,1,264,354,80
1774,367,98,121.47036,31.22562,121.456108,31.214964,1,255,345,98
1775,367,98,121.47036,31.22562,121.468887,31.23119,1,239,329,98
1776,368,80,121.47064,31.24315,121.476646,31.238733,1,251,341,115
1777,371,84,121.47566,31.26829,121.763962,31.609695,1,237,327,31
1778,371,84,121.47566,31.26829,121.457733,31.282797,1,251,341,2
1779,373,80,121.47615,31.25225,121.479836,31.245117,1,297,387,64
1780,374,98,121.47765,31.22363,121.47699,31.225046,3,291,381,115
1781,374,98,121.47765,31.22363,121.475006,31.222849,2,312,402,98
1782,374,98,121.47765,31.22363,121.480171,31.224415,2,250,340,115
1783,374,98,121.47765,31.22363,121.479637,31.225655,2,499,589,115
1784,374,98,121.47765,31.22363,121.478668,31.222935,2,586,676,115
1785,375,115,121.47807,31.23362,121.479424,31.229706,2,268,358,115
1786,376,115,121.47863,31.23372,121.471733,31.229086,2,212,302,98
1787,377,84,121.47866,31.26724,121.478355,31.267296,2,276,366,84
1788,377,84,121.47866,31.26724,121.478508,31.270475,2,286,376,84
1789,377,84,121.47866,31.26724,120.910721,31.019789,2,293,383,77
1790,377,84,121.47866,31.26724,121.475502,31.264219,2,276,366,84
1791,379,15,121.48027,31.20711,121.2873,30.695353,1,516,606,61
1792,380,15,121.48046,31.21357,121.475006,31.222849,2,400,490,98
1793,381,15,121.48059,31.20086,121.484673,31.207211,1,525,615,15
1794,382,115,121.48156,31.21856,121.505524,31.218493,3,305,395,41
1795,383,73,121.48203,31.26577,121.469467,31.258324,3,582,672,84
1796,383,73,121.48203,31.26577,121.472488,31.233086,2,363,453,98
1797,383,73,121.48203,31.26577,121.473091,31.251963,1,281,371,80
1798,383,73,121.48203,31.26577,121.492111,31.261068,3,586,676,73
1799,385,115,121.48444,31.23176,121.402458,30.96295,1,264,354,21
1800,385,115,121.48444,31.23176,121.480171,31.224415,1,238,328,115
1801,386,15,121.48519,31.2078,121.476898,31.2139,2,258,348,15
1802,387,118,121.48524,31.2823,121.482391,31.282417,2,305,395,118
1803,387,118,121.48524,31.2823,121.491043,31.279089,2,585,675,1
1804,389,64,121.48703,31.24027,121.482338,31.236227,2,571,661,115
1805,392,1,121.49064,31.27985,121.488106,31.27755,1,374,464,118
1806,394,93,121.49084,31.29562,121.490494,31.290937,2,247,337,93
1807,395,93,121.49135,31.29349,121.78495,31.049509,12,537,627,99
1808,395,93,121.49135,31.29349,121.506516,31.294493,10,480,570,93
1809,395,93,121.49135,31.29349,121.4981,31.299238,9,599,689,93
1810,397,122,121.49267,31.28067,121.513664,31.274984,2,225,315,40
1811,397,122,121.49267,31.28067,121.478088,31.280136,1,524,614,118
1812,399,122,121.49494,31.2792,121.496277,31.277636,2,511,601,122
1813,401,93,121.49599,31.29485,121.503006,31.294336,1,551,641,93
1814,401,93,121.49599,31.29485,121.504906,31.288074,1,214,304,93
1815,402,25,121.49607,31.17008,121.495384,31.16983,1,284,374,25
1816,403,25,121.49622,31.17447,121.492233,31.155697,2,556,646,25
1817,406,93,121.49672,31.29495,121.48745,31.300381,1,589,679,54
1818,408,122,121.49953,31.27624,121.49675,31.28104,11,215,305,122
1819,408,122,121.49953,31.27624,121.500221,31.280058,4,262,352,122
1820,409,25,121.50084,31.17073,121.500572,31.185728,3,253,343,25
1821,412,122,121.50286,31.26263,121.511154,31.261824,4,228,318,40
1822,412,122,121.50286,31.26263,121.496132,31.2565,3,500,590,74
1823,412,122,121.50286,31.26263,121.50473,31.26832,3,301,391,122
1824,412,122,121.50286,31.26263,121.506691,31.263588,1,302,392,122
1825,413,25,121.505,31.14132,121.483749,31.143499,3,313,403,124
1826,413,25,121.505,31.14132,121.504646,31.150286,3,220,310,25
1827,413,25,121.505,31.14132,121.495628,31.145908,2,291,381,25
1828,414,93,121.5053,31.29518,121.499596,31.334791,1,579,669,76
1829,414,93,121.5053,31.29518,121.491371,31.300833,3,483,573,93
1830,414,93,121.5053,31.29518,121.78495,31.049509,1,301,391,99
1831,414,93,121.5053,31.29518,121.506516,31.294493,1,300,390,93
1832,414,93,121.5053,31.29518,121.498276,31.293489,1,623,713,93
1833,414,93,121.5053,31.29518,121.50621,31.298653,1,245,335,93
1834,414,93,121.5053,31.29518,121.2873,30.695353,4,590,680,61
1835,415,93,121.50558,31.29501,121.508797,31.297123,1,267,357,93
1836,415,93,121.50558,31.29501,121.501595,31.286989,2,553,643,93
1837,415,93,121.50558,31.29501,121.515411,31.288195,2,451,541,57
1838,415,93,121.50558,31.29501,121.505066,31.336073,1,542,632,76
1839,415,93,121.50558,31.29501,121.517487,31.295534,3,595,685,57
1840,415,93,121.50558,31.29501,121.513153,31.300184,2,223,313,93
1841,416,122,121.5056,31.27716,121.493904,31.276312,4,224,314,122
1842,417,20,121.506,30.83713,121.511505,30.846075,1,279,369,20
1843,418,20,121.50621,30.83431,121.504578,30.834429,3,591,681,20
1844,418,20,121.50621,30.83431,121.505013,30.831057,2,487,577,20
1845,418,20,121.50621,30.83431,121.2873,30.695353,5,299,389,61
1846,419,93,121.5064,31.29453,121.78495,31.049509,3,318,408,99
1847,419,93,121.5064,31.29453,121.513512,31.307673,1,612,702,93
1848,419,93,121.5064,31.29453,121.498276,31.293489,2,473,563,93
1849,419,93,121.5064,31.29453,121.11264,31.362684,4,584,674,67
1850,419,93,121.5064,31.29453,121.478088,31.280136,1,531,621,118
1851,420,40,121.50643,31.26805,121.507515,31.269331,2,222,312,40
1852,420,40,121.50643,31.26805,121.50473,31.26832,1,219,309,122
1853,421,93,121.50659,31.29463,121.507874,31.299892,1,293,383,93
1854,421,93,121.50659,31.29463,121.499596,31.334791,10,533,623,76
1855,421,93,121.50659,31.29463,121.508797,31.297123,1,301,391,93
1856,421,93,121.50659,31.29463,121.78495,31.049509,12,213,303,99
1857,421,93,121.50659,31.29463,121.504906,31.288074,1,364,454,93
1858,421,93,121.50659,31.29463,121.501434,31.298536,1,526,616,93
1859,421,93,121.50659,31.29463,121.506516,31.294493,1,277,367,93
1860,421,93,121.50659,31.29463,121.506516,31.294493,1,599,689,93
1861,421,93,121.50659,31.29463,121.50621,31.298653,14,515,605,93
1862,421,93,121.50659,31.29463,121.4981,31.299238,14,276,366,93
1863,421,93,121.50659,31.29463,121.2873,30.695353,3,255,345,61
1864,423,93,121.50759,31.29069,121.5205,31.291294,1,294,384,57
1865,424,93,121.50782,31.29093,121.5205,31.291294,2,223,313,57
1866,425,40,121.50904,31.28123,121.504677,31.278322,1,274,364,122
1867,426,20,121.50906,30.83875,121.504578,30.834429,1,614,704,20
1868,427,25,121.5095,31.19503,121.513481,31.192308,4,254,344,25
1869,427,25,121.5095,31.19503,121.511719,31.184101,1,230,320,25
1870,428,93,121.50955,31.29782,121.507874,31.299892,2,273,363,93
1871,428,93,121.50955,31.29782,121.507874,31.299892,1,396,486,93
1872,428,93,121.50955,31.29782,121.508797,31.297123,2,310,400,93
1873,428,93,121.50955,31.29782,121.508797,31.297123,6,365,455,93
1874,428,93,121.50955,31.29782,121.508797,31.297123,1,584,674,93
1875,428,93,121.50955,31.29782,121.515419,31.298655,1,531,621,93
1876,428,93,121.50955,31.29782,121.520767,31.296795,2,597,687,57
1877,428,93,121.50955,31.29782,121.510887,31.305227,2,306,396,93
1878,428,93,121.50955,31.29782,121.507774,31.2904,3,603,693,93
1879,428,93,121.50955,31.29782,121.506516,31.294493,1,212,302,93
1880,428,93,121.50955,31.29782,121.506516,31.294493,6,273,363,93
1881,428,93,121.50955,31.29782,121.506516,31.294493,1,328,418,93
1882,428,93,121.50955,31.29782,121.506516,31.294493,10,598,688,93
1883,428,93,121.50955,31.29782,121.498276,31.293489,2,318,408,93
1884,428,93,121.50955,31.29782,121.510109,31.29397,2,229,319,93
1885,428,93,121.50955,31.29782,121.500397,31.290613,1,564,654,93
1886,428,93,121.50955,31.29782,121.513344,31.294737,2,471,561,93
1887,429,4,121.50991,31.23652,121.516968,31.234608,12,433,523,65
1888,430,25,121.51004,31.19413,121.506302,31.185118,3,330,420,25
1889,431,93,121.51036,31.29003,121.504906,31.288074,2,247,337,93
1890,433,93,121.5108,31.29055,121.501999,31.278936,2,271,361,122
1891,435,20,121.51094,30.82949,121.504578,30.834429,2,563,653,20
1892,435,20,121.51094,30.82949,121.499008,30.834837,1,267,357,20
1893,436,93,121.51095,31.29085,121.515419,31.298655,2,226,316,93
1894,436,93,121.51095,31.29085,121.507774,31.2904,4,611,701,93
1895,437,93,121.51122,31.29067,121.503006,31.294336,5,627,717,93
1896,439,40,121.51191,31.2809,121.512764,31.281061,1,567,657,40
1897,441,93,121.51309,31.28875,121.507774,31.2904,6,484,574,93
1898,442,25,121.51325,31.18278,121.507225,31.17136,1,413,503,25
1899,443,93,121.51344,31.29992,121.48745,31.300381,1,240,330,54
1900,445,25,121.51363,31.15766,121.510887,31.230366,1,563,653,41
1901,445,25,121.51363,31.15766,121.553764,31.226362,2,228,318,56
1902,445,25,121.51363,31.15766,121.448715,31.226797,4,432,522,121
1903,445,25,121.51363,31.15766,121.481255,31.230919,1,383,473,115
1904,445,25,121.51363,31.15766,121.577606,31.233318,5,595,685,111
1905,445,25,121.51363,31.15766,121.48777,31.289875,2,403,493,118
1906,446,93,121.51409,31.29927,121.517807,31.292402,3,391,481,57
1907,447,25,121.51437,31.19235,121.521103,31.185707,3,613,703,25
1908,447,25,121.51437,31.19235,121.523331,31.180838,5,487,577,25
1909,448,65,121.51498,31.23585,121.50103,31.236509,1,526,616,4
1910,448,65,121.51498,31.23585,121.73732,31.054562,2,438,528,18
1911,448,65,121.51498,31.23585,121.515579,31.239056,4,561,651,4
1912,449,41,121.51505,31.20838,121.530548,31.211916,3,580,670,65
1913,451,65,121.51537,31.23852,121.519997,31.241398,1,549,639,92
1914,451,65,121.51537,31.23852,121.518715,31.237139,1,578,668,65
1915,453,65,121.51574,31.2372,121.513718,31.232264,1,246,336,65
1916,455,65,121.51585,31.23646,121.518089,31.227325,2,247,337,65
1917,455,65,121.51585,31.23646,121.534485,31.223682,2,609,699,65
1918,456,65,121.51585,31.23685,121.515602,31.229137,2,283,373,65
1919,457,93,121.51597,31.30199,121.526245,31.31673,1,561,651,42
1920,458,65,121.51627,31.23803,121.518715,31.237139,2,515,605,65
1921,460,65,121.51689,31.22684,121.518105,31.229826,1,234,324,65
1922,461,65,121.51733,31.23663,121.524269,31.228701,1,294,384,65
1923,463,65,121.51758,31.23649,121.519997,31.241398,2,582,672,92
1924,463,65,121.51758,31.23649,121.508377,31.234322,2,237,327,4
1925,463,65,121.51758,31.23649,121.522125,31.237816,3,258,348,92
1926,463,65,121.51758,31.23649,121.532181,31.224602,5,246,336,65
1927,463,65,121.51758,31.23649,121.518715,31.237139,3,406,496,65
1928,463,65,121.51758,31.23649,121.509392,31.238777,1,366,456,4
1929,463,65,121.51758,31.23649,121.515579,31.239056,1,298,388,4
1930,463,65,121.51758,31.23649,121.510941,31.236071,4,245,335,4
1931,463,65,121.51758,31.23649,121.510941,31.236071,1,317,407,4
1932,463,65,121.51758,31.23649,121.497452,31.240267,2,293,383,4
1933,463,65,121.51758,31.23649,121.479645,31.2033,4,559,649,15
1934,463,65,121.51758,31.23649,121.516968,31.234608,2,300,390,65
1935,464,65,121.5179,31.23396,121.518105,31.229826,1,455,545,65
1936,464,65,121.5179,31.23396,121.518715,31.237139,2,250,340,65
1937,466,65,121.51844,31.23703,121.522125,31.237816,2,493,583,92
1938,467,65,121.51862,31.20977,121.520081,31.208284,3,260,350,65
1939,468,65,121.51862,31.20979,121.530045,31.217272,3,233,323,65
1940,471,65,121.51926,31.23349,121.513199,31.236773,1,231,321,4
1941,472,93,121.52081,31.30977,121.52726,31.308378,2,323,413,42
1942,472,93,121.52081,31.30977,121.528374,31.327757,3,354,444,97
1943,473,42,121.52089,31.32104,121.535698,31.321054,1,536,626,42
1944,474,65,121.52092,31.2241,121.530548,31.211916,2,433,523,65
1945,476,65,121.52229,31.22457,121.592407,31.04804,2,519,609,117
1946,476,65,121.52229,31.22457,121.51757,31.206898,2,586,676,65
1947,476,65,121.52229,31.22457,121.509392,31.238777,2,218,308,4
1948,476,65,121.52229,31.22457,121.2873,30.695353,1,314,404,61
1949,477,93,121.52265,31.30917,121.523071,31.316555,4,284,374,42
1950,478,65,121.5227,31.23589,121.52597,31.234465,1,226,316,92
1951,478,65,121.5227,31.23589,121.532623,31.231142,1,356,446,65
1952,479,93,121.5228,31.30923,121.536987,31.306065,1,474,564,42
1953,479,93,121.5228,31.30923,121.532784,31.321838,1,598,688,42
1954,480,93,121.5228,31.30933,121.529724,31.308523,1,589,679,42
1955,481,93,121.52281,31.30927,121.519615,31.305328,2,332,422,93
1956,482,65,121.52293,31.22744,121.50103,31.236509,1,526,616,4
1957,483,65,121.52302,31.21429,121.495041,31.218203,12,420,510,41
1958,483,65,121.52302,31.21429,121.514297,31.209301,16,313,403,41
1959,483,65,121.52302,31.21429,121.51873,31.211208,12,224,314,65
1960,484,92,121.52357,31.25693,121.546776,31.273542,2,216,306,11
1961,484,92,121.52357,31.25693,121.531143,31.270935,3,214,304,88
1962,484,92,121.52357,31.25693,121.526642,31.254658,3,289,379,92
1963,485,92,121.52371,31.25704,121.524147,31.260262,2,628,718,92
1964,486,65,121.5243,31.21929,121.552277,31.209478,1,374,464,56
1965,486,65,121.5243,31.21929,121.51873,31.211208,2,542,632,65
1966,488,57,121.52655,31.28176,121.525658,31.280022,1,577,667,57
1967,488,57,121.52655,31.28176,121.52829,31.281612,1,534,624,57
1968,489,65,121.52772,31.23119,121.513199,31.236773,3,629,719,4
1969,489,65,121.52772,31.23119,121.522125,31.237816,7,317,407,92
1970,489,65,121.52772,31.23119,121.522125,31.237816,6,480,570,92
1971,489,65,121.52772,31.23119,121.513718,31.232264,3,328,418,65
1972,489,65,121.52772,31.23119,121.510941,31.236071,2,230,320,4
1973,489,65,121.52772,31.23119,121.534485,31.223682,2,234,324,65
1974,490,65,121.52777,31.23115,121.533287,31.205639,5,326,416,65
1975,491,65,121.52781,31.23111,121.5299,31.230036,3,413,503,65
1976,491,65,121.52781,31.23111,121.534935,31.213123,3,231,321,65
1977,492,57,121.52906,31.27401,121.187752,31.0385,2,310,400,108
1978,493,65,121.53094,31.21215,121.531013,31.208246,1,216,306,65
1979,494,65,121.53099,31.21456,121.522675,31.208036,1,242,332,65
1980,494,65,121.53099,31.21456,121.51757,31.206898,1,260,350,65
1981,494,65,121.53099,31.21456,121.528702,31.22476,1,230,320,65
1982,494,65,121.53099,31.21456,121.519875,31.22814,1,230,320,65
1983,494,65,121.53099,31.21456,121.533485,31.215538,1,276,366,65
1984,494,65,121.53099,31.21456,121.530548,31.211916,1,373,463,65
1985,495,65,121.53102,31.21458,121.532669,31.217106,1,254,344,65
1986,495,65,121.53102,31.21458,121.531097,31.214598,1,398,488,65
1987,495,65,121.53102,31.21458,121.533485,31.215538,3,245,335,65
1988,495,65,121.53102,31.21458,121.534935,31.213123,4,260,350,65
1989,496,97,121.53195,31.32586,121.537773,31.323664,3,425,515,42
1990,498,25,121.53324,31.18262,121.52713,31.185514,2,502,592,25
1991,500,104,121.53683,31.29525,121.556023,31.289707,2,256,346,11
1992,503,104,121.53782,31.2878,121.503006,31.294336,2,242,332,93
1993,503,104,121.53782,31.2878,121.500397,31.290613,1,245,335,93
1994,505,25,121.54094,31.17051,121.544624,31.167086,3,245,335,25
1995,506,104,121.54143,31.28182,121.555489,31.286787,1,252,342,11
1996,507,92,121.54194,31.24082,121.547295,31.243139,2,509,599,92
1997,508,104,121.54256,31.28571,121.543106,31.287016,1,280,370,104
1998,511,56,121.54741,31.18345,121.562607,31.170134,23,342,432,33
1999,514,104,121.54857,31.28926,121.548431,31.289217,2,588,678,104
2000,514,104,121.54857,31.28926,121.556023,31.289707,2,606,696,11
2001,515,104,121.54857,31.29019,121.545311,31.294363,2,351,441,104
2002,515,104,121.54857,31.29019,121.555809,31.293144,4,500,590,11
2003,515,104,121.54857,31.29019,121.359085,31.825905,4,302,392,31
2004,515,104,121.54857,31.29019,121.46048,31.213305,2,459,549,15
2005,515,104,121.54857,31.29019,121.46048,31.213305,2,627,717,15
2006,515,104,121.54857,31.29019,121.556023,31.289707,3,621,711,11
2007,517,104,121.54878,31.28953,121.55191,31.290323,11,575,665,11
2008,518,11,121.55011,31.28955,121.555489,31.286787,1,528,618,11
2009,518,11,121.55011,31.28955,121.55191,31.290323,2,218,308,11
2010,518,11,121.55011,31.28955,121.55191,31.290323,2,305,395,11
2011,518,11,121.55011,31.28955,121.555809,31.293144,1,350,440,11
2012,518,11,121.55011,31.28955,121.359085,31.825905,2,565,655,31
2013,518,11,121.55011,31.28955,121.556099,31.295309,2,245,335,11
2014,518,11,121.55011,31.28955,121.556023,31.289707,2,250,340,11
2015,519,11,121.55149,31.29025,121.55191,31.290323,1,411,501,11
2016,519,11,121.55149,31.29025,121.46048,31.213305,1,227,317,15
2017,521,11,121.55367,31.28554,121.555489,31.286787,1,398,488,11
2018,521,11,121.55367,31.28554,121.55191,31.290323,1,223,313,11
2019,521,11,121.55367,31.28554,121.555809,31.293144,1,527,617,11
2020,521,11,121.55367,31.28554,121.46048,31.213305,1,216,306,15
2021,521,11,121.55367,31.28554,121.46048,31.213305,1,277,367,15
2022,521,11,121.55367,31.28554,121.46048,31.213305,1,371,461,15
2023,521,11,121.55367,31.28554,121.46048,31.213305,4,598,688,15
2024,521,11,121.55367,31.28554,121.2873,30.695353,1,269,359,61
2025,522,111,121.55368,31.23295,121.560837,31.24016,4,253,343,111
2026,522,111,121.55368,31.23295,121.542091,31.232851,2,238,328,92
2027,522,111,121.55368,31.23295,121.561729,31.229166,3,297,387,111
2028,522,111,121.55368,31.23295,121.564308,31.230392,3,295,385,111
2029,524,11,121.55475,31.28619,121.555489,31.286787,3,468,558,11
2030,524,11,121.55475,31.28619,121.46048,31.213305,4,267,357,15
2031,524,11,121.55475,31.28619,121.46048,31.213305,5,565,655,15
2032,525,111,121.5577,31.25365,121.559982,31.25869,2,339,429,111
2033,527,111,121.55998,31.2509,121.558296,31.255968,2,328,418,111
2034,528,111,121.56157,31.24847,121.551903,31.24445,2,303,393,111
2035,530,56,121.56888,31.226,121.578148,31.260851,1,455,545,89
2036,531,111,121.56941,31.24079,121.572746,31.241154,3,252,342,111
2037,532,89,121.56987,31.26556,121.530823,31.24262,2,250,340,92
2038,532,89,121.56987,31.26556,121.571579,31.266745,5,311,401,89
2039,532,89,121.56987,31.26556,121.571579,31.266745,3,627,717,89
2040,532,89,121.56987,31.26556,121.567284,31.263617,5,336,426,89
2041,532,89,121.56987,31.26556,121.567284,31.263617,2,599,689,89
2042,532,89,121.56987,31.26556,121.402092,30.878531,2,216,306,20
2043,533,111,121.57035,31.24123,121.573311,31.244196,4,245,335,111
2044,533,111,121.57035,31.24123,121.563721,31.246967,4,213,303,111
2045,535,89,121.57139,31.26069,121.356842,31.136885,1,342,432,5
2046,537,28,121.57191,31.15754,121.570831,31.15653,1,531,621,28
2047,539,33,121.57774,31.16631,121.577614,31.166462,1,290,380,33
2048,539,33,121.57774,31.16631,121.574516,31.170094,4,285,375,33
