Unnamed: 0,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,kcenter
1710,37,121.45017,31.03475,121.452705,31.036015,2,542,632,1
1711,37,121.45017,31.03475,121.299438,31.433102,1,525,615,1
1712,37,121.45017,31.03475,121.451729,31.031666,1,617,707,1
1713,121,121.4504,31.22866,121.46051,31.224546,2,590,680,1
1714,36,121.45137,31.32968,121.396919,31.260527,2,490,580,1
1715,36,121.45137,31.32968,121.378426,31.31143,2,403,493,1
1716,36,121.45137,31.32968,121.377289,31.315683,6,472,562,1
1717,36,121.45137,31.32968,121.38398,31.314703,1,248,338,1
1718,36,121.45137,31.32968,121.382401,31.310419,2,341,431,1
1719,36,121.45137,31.32968,121.001007,30.836681,2,422,512,1
1720,36,121.45137,31.32968,121.380165,31.314489,1,348,438,1
1721,36,121.45137,31.32968,121.380165,31.314489,3,435,525,1
1722,36,121.45137,31.32968,121.380165,31.314489,2,614,704,1
1723,36,121.45137,31.32968,121.3741,31.310312,2,432,522,1
1724,36,121.45137,31.32968,121.374817,31.313686,2,367,457,1
1725,36,121.45137,31.32968,121.386475,31.314816,1,262,352,1
1726,36,121.45137,31.32968,121.386475,31.314816,3,554,644,1
1727,2,121.45148,31.2828,121.452629,31.280823,2,266,356,1
1728,2,121.45148,31.2828,121.452759,31.277855,2,283,373,1
1729,2,121.45148,31.2828,121.451286,31.283789,4,574,664,1
1730,2,121.45148,31.2828,121.452202,31.287878,3,266,356,1
1731,2,121.45148,31.2828,121.448143,31.280117,3,280,370,1
1732,2,121.45148,31.2828,121.448143,31.280117,3,626,716,1
1733,2,121.45148,31.2828,121.449989,31.283613,5,536,626,1
1734,2,121.45156,31.28303,121.446831,31.289495,2,212,302,1
1735,2,121.45156,31.28303,121.458717,31.277157,1,221,311,1
1736,121,121.45166,31.23768,121.450256,31.223883,1,253,343,1
1737,121,121.45166,31.23768,121.442444,31.242956,1,297,387,1
1738,121,121.45206,31.22911,121.449081,31.233421,2,272,362,1
1739,121,121.45206,31.22911,121.442757,31.222677,1,256,346,1
1740,121,121.45206,31.22911,121.452682,31.227598,2,349,439,1
1741,121,121.45206,31.22911,121.001007,30.836681,2,435,525,1
1742,121,121.45206,31.22911,121.450912,31.228628,1,283,373,1
1743,121,121.45206,31.22911,121.450912,31.228628,1,332,422,1
1744,121,121.45206,31.22911,121.450912,31.228628,1,566,656,1
1745,107,121.45391,31.19491,121.449615,31.20402,1,592,682,1
1746,98,121.45457,31.21882,121.447075,31.215321,1,392,482,1
1747,107,121.45468,31.19914,121.468086,31.204819,2,245,335,1
1748,121,121.4547,31.2309,121.460342,31.226847,1,236,326,1
1749,98,121.4548,31.21934,121.468491,31.207769,3,336,426,1
1750,98,121.4548,31.21934,121.455086,31.218393,1,389,479,1
1751,98,121.4548,31.21934,121.447205,31.212269,2,258,348,1
1752,98,121.4548,31.21934,121.4524,31.209646,3,299,389,1
1753,98,121.45483,31.21929,121.455086,31.218393,8,235,325,1
1754,98,121.45483,31.21929,121.459625,31.220764,10,603,693,1
1755,107,121.45499,31.20643,121.359085,31.825905,1,219,309,1
1756,107,121.45499,31.20643,121.4524,31.209646,1,225,315,1
1757,23,121.4558,31.04124,121.452705,31.036015,2,272,362,1
1758,23,121.4558,31.04124,121.458076,31.027746,1,441,531,1
1759,107,121.45914,31.20019,121.460518,31.200294,2,225,315,1
1760,107,121.45914,31.20019,121.453468,31.199324,1,375,465,1
1761,107,121.45914,31.20019,121.455421,31.20166,1,369,459,1
1762,107,121.45914,31.20019,121.449104,31.200106,2,297,387,1
1763,107,121.45986,31.2024,121.460854,31.202854,2,282,372,1
1764,2,121.46154,31.2742,121.443916,31.266333,3,425,515,1
1765,15,121.46178,31.20827,121.462685,31.209661,2,239,329,1
1766,15,121.46178,31.20827,121.460609,31.206495,2,479,569,1
1767,15,121.46178,31.20827,121.464516,31.206741,3,585,675,1
1768,107,121.46213,31.19816,121.465149,31.1991,1,279,369,1
1769,107,121.46213,31.19816,121.46183,31.197901,2,288,378,1
1770,2,121.46232,31.27467,121.458717,31.277157,3,240,330,1
1771,23,121.46363,31.04444,121.453957,31.10125,2,459,549,1
1772,84,121.4699,31.25912,121.470375,31.250353,1,306,396,1
1773,84,121.4699,31.25912,121.46862,31.253517,1,264,354,1
1774,98,121.47036,31.22562,121.456108,31.214964,1,255,345,1
1775,98,121.47036,31.22562,121.468887,31.23119,1,239,329,1
1776,80,121.47064,31.24315,121.476646,31.238733,1,251,341,1
1777,84,121.47566,31.26829,121.763962,31.609695,1,237,327,1
1778,84,121.47566,31.26829,121.457733,31.282797,1,251,341,1
1779,80,121.47615,31.25225,121.479836,31.245117,1,297,387,1
1780,98,121.47765,31.22363,121.47699,31.225046,3,291,381,1
1781,98,121.47765,31.22363,121.475006,31.222849,2,312,402,1
1782,98,121.47765,31.22363,121.480171,31.224415,2,250,340,1
1783,98,121.47765,31.22363,121.479637,31.225655,2,499,589,1
1784,98,121.47765,31.22363,121.478668,31.222935,2,586,676,1
1785,115,121.47807,31.23362,121.479424,31.229706,2,268,358,1
1786,115,121.47863,31.23372,121.471733,31.229086,2,212,302,1
1787,84,121.47866,31.26724,121.478355,31.267296,2,276,366,1
1788,84,121.47866,31.26724,121.478508,31.270475,2,286,376,1
1789,84,121.47866,31.26724,120.910721,31.019789,2,293,383,1
1790,84,121.47866,31.26724,121.475502,31.264219,2,276,366,1
1791,15,121.48027,31.20711,121.2873,30.695353,1,516,606,1
1792,15,121.48046,31.21357,121.475006,31.222849,2,400,490,1
1793,15,121.48059,31.20086,121.484673,31.207211,1,525,615,1
1794,115,121.48156,31.21856,121.505524,31.218493,3,305,395,1
1795,73,121.48203,31.26577,121.469467,31.258324,3,582,672,1
1796,73,121.48203,31.26577,121.472488,31.233086,2,363,453,1
1797,73,121.48203,31.26577,121.473091,31.251963,1,281,371,1
1798,73,121.48203,31.26577,121.492111,31.261068,3,586,676,1
1799,115,121.48444,31.23176,121.402458,30.96295,1,264,354,1
1800,115,121.48444,31.23176,121.480171,31.224415,1,238,328,1
1801,15,121.48519,31.2078,121.476898,31.2139,2,258,348,1
1802,118,121.48524,31.2823,121.482391,31.282417,2,305,395,1
1803,118,121.48524,31.2823,121.491043,31.279089,2,585,675,1
1804,64,121.48703,31.24027,121.482338,31.236227,2,571,661,1
1805,1,121.49064,31.27985,121.488106,31.27755,1,374,464,1
1806,93,121.49084,31.29562,121.490494,31.290937,2,247,337,1
1807,93,121.49135,31.29349,121.78495,31.049509,12,537,627,1
1808,93,121.49135,31.29349,121.506516,31.294493,10,480,570,1
1809,93,121.49135,31.29349,121.4981,31.299238,9,599,689,1
1810,122,121.49267,31.28067,121.513664,31.274984,2,225,315,1
1811,122,121.49267,31.28067,121.478088,31.280136,1,524,614,1
1812,122,121.49494,31.2792,121.496277,31.277636,2,511,601,1
1813,93,121.49599,31.29485,121.503006,31.294336,1,551,641,1
1814,93,121.49599,31.29485,121.504906,31.288074,1,214,304,1
1815,25,121.49607,31.17008,121.495384,31.16983,1,284,374,1
1816,25,121.49622,31.17447,121.492233,31.155697,2,556,646,1
1817,93,121.49672,31.29495,121.48745,31.300381,1,589,679,1
1818,122,121.49953,31.27624,121.49675,31.28104,11,215,305,1
1819,122,121.49953,31.27624,121.500221,31.280058,4,262,352,1
1820,25,121.50084,31.17073,121.500572,31.185728,3,253,343,1
1821,122,121.50286,31.26263,121.511154,31.261824,4,228,318,1
1822,122,121.50286,31.26263,121.496132,31.2565,3,500,590,1
1823,122,121.50286,31.26263,121.50473,31.26832,3,301,391,1
1824,122,121.50286,31.26263,121.506691,31.263588,1,302,392,1
1825,25,121.505,31.14132,121.483749,31.143499,3,313,403,1
1826,25,121.505,31.14132,121.504646,31.150286,3,220,310,1
1827,25,121.505,31.14132,121.495628,31.145908,2,291,381,1
1828,93,121.5053,31.29518,121.499596,31.334791,1,579,669,1
1829,93,121.5053,31.29518,121.491371,31.300833,3,483,573,1
1830,93,121.5053,31.29518,121.78495,31.049509,1,301,391,1
1831,93,121.5053,31.29518,121.506516,31.294493,1,300,390,1
1832,93,121.5053,31.29518,121.498276,31.293489,1,623,713,1
1833,93,121.5053,31.29518,121.50621,31.298653,1,245,335,1
1834,93,121.5053,31.29518,121.2873,30.695353,4,590,680,1
1835,93,121.50558,31.29501,121.508797,31.297123,1,267,357,1
1836,93,121.50558,31.29501,121.501595,31.286989,2,553,643,1
1837,93,121.50558,31.29501,121.515411,31.288195,2,451,541,1
1838,93,121.50558,31.29501,121.505066,31.336073,1,542,632,1
1839,93,121.50558,31.29501,121.517487,31.295534,3,595,685,1
1840,93,121.50558,31.29501,121.513153,31.300184,2,223,313,1
1841,122,121.5056,31.27716,121.493904,31.276312,4,224,314,1
1842,20,121.506,30.83713,121.511505,30.846075,1,279,369,1
1843,20,121.50621,30.83431,121.504578,30.834429,3,591,681,1
1844,20,121.50621,30.83431,121.505013,30.831057,2,487,577,1
1845,20,121.50621,30.83431,121.2873,30.695353,5,299,389,1
1846,93,121.5064,31.29453,121.78495,31.049509,3,318,408,1
1847,93,121.5064,31.29453,121.513512,31.307673,1,612,702,1
1848,93,121.5064,31.29453,121.498276,31.293489,2,473,563,1
1849,93,121.5064,31.29453,121.11264,31.362684,4,584,674,1
1850,93,121.5064,31.29453,121.478088,31.280136,1,531,621,1
1851,40,121.50643,31.26805,121.507515,31.269331,2,222,312,1
1852,40,121.50643,31.26805,121.50473,31.26832,1,219,309,1
1853,93,121.50659,31.29463,121.507874,31.299892,1,293,383,1
1854,93,121.50659,31.29463,121.499596,31.334791,10,533,623,1
1855,93,121.50659,31.29463,121.508797,31.297123,1,301,391,1
1856,93,121.50659,31.29463,121.78495,31.049509,12,213,303,1
1857,93,121.50659,31.29463,121.504906,31.288074,1,364,454,1
1858,93,121.50659,31.29463,121.501434,31.298536,1,526,616,1
1859,93,121.50659,31.29463,121.506516,31.294493,1,277,367,1
1860,93,121.50659,31.29463,121.506516,31.294493,1,599,689,1
1861,93,121.50659,31.29463,121.50621,31.298653,14,515,605,1
1862,93,121.50659,31.29463,121.4981,31.299238,14,276,366,1
1863,93,121.50659,31.29463,121.2873,30.695353,3,255,345,1
1864,93,121.50759,31.29069,121.5205,31.291294,1,294,384,1
1865,93,121.50782,31.29093,121.5205,31.291294,2,223,313,1
1866,40,121.50904,31.28123,121.504677,31.278322,1,274,364,1
1867,20,121.50906,30.83875,121.504578,30.834429,1,614,704,1
1868,25,121.5095,31.19503,121.513481,31.192308,4,254,344,1
1869,25,121.5095,31.19503,121.511719,31.184101,1,230,320,1
1870,93,121.50955,31.29782,121.507874,31.299892,2,273,363,1
1871,93,121.50955,31.29782,121.507874,31.299892,1,396,486,1
1872,93,121.50955,31.29782,121.508797,31.297123,2,310,400,1
1873,93,121.50955,31.29782,121.508797,31.297123,6,365,455,1
1874,93,121.50955,31.29782,121.508797,31.297123,1,584,674,1
1875,93,121.50955,31.29782,121.515419,31.298655,1,531,621,1
1876,93,121.50955,31.29782,121.520767,31.296795,2,597,687,1
1877,93,121.50955,31.29782,121.510887,31.305227,2,306,396,1
1878,93,121.50955,31.29782,121.507774,31.2904,3,603,693,1
1879,93,121.50955,31.29782,121.506516,31.294493,1,212,302,1
1880,93,121.50955,31.29782,121.506516,31.294493,6,273,363,1
1881,93,121.50955,31.29782,121.506516,31.294493,1,328,418,1
1882,93,121.50955,31.29782,121.506516,31.294493,10,598,688,1
1883,93,121.50955,31.29782,121.498276,31.293489,2,318,408,1
1884,93,121.50955,31.29782,121.510109,31.29397,2,229,319,1
1885,93,121.50955,31.29782,121.500397,31.290613,1,564,654,1
1886,93,121.50955,31.29782,121.513344,31.294737,2,471,561,1
1887,4,121.50991,31.23652,121.516968,31.234608,12,433,523,1
1888,25,121.51004,31.19413,121.506302,31.185118,3,330,420,1
1889,93,121.51036,31.29003,121.504906,31.288074,2,247,337,1
1890,93,121.5108,31.29055,121.501999,31.278936,2,271,361,1
1891,20,121.51094,30.82949,121.504578,30.834429,2,563,653,1
1892,20,121.51094,30.82949,121.499008,30.834837,1,267,357,1
1893,93,121.51095,31.29085,121.515419,31.298655,2,226,316,1
1894,93,121.51095,31.29085,121.507774,31.2904,4,611,701,1
1895,93,121.51122,31.29067,121.503006,31.294336,5,627,717,1
1896,40,121.51191,31.2809,121.512764,31.281061,1,567,657,1
1897,93,121.51309,31.28875,121.507774,31.2904,6,484,574,1
1898,25,121.51325,31.18278,121.507225,31.17136,1,413,503,1
1899,93,121.51344,31.29992,121.48745,31.300381,1,240,330,1
1900,25,121.51363,31.15766,121.510887,31.230366,1,563,653,1
1901,25,121.51363,31.15766,121.553764,31.226362,2,228,318,1
1902,25,121.51363,31.15766,121.448715,31.226797,4,432,522,1
1903,25,121.51363,31.15766,121.481255,31.230919,1,383,473,1
1904,25,121.51363,31.15766,121.577606,31.233318,5,595,685,1
1905,25,121.51363,31.15766,121.48777,31.289875,2,403,493,1
1906,93,121.51409,31.29927,121.517807,31.292402,3,391,481,1
1907,25,121.51437,31.19235,121.521103,31.185707,3,613,703,1
1908,25,121.51437,31.19235,121.523331,31.180838,5,487,577,1
1909,65,121.51498,31.23585,121.50103,31.236509,1,526,616,1
1910,65,121.51498,31.23585,121.73732,31.054562,2,438,528,1
1911,65,121.51498,31.23585,121.515579,31.239056,4,561,651,1
1912,41,121.51505,31.20838,121.530548,31.211916,3,580,670,1
1913,65,121.51537,31.23852,121.519997,31.241398,1,549,639,1
1914,65,121.51537,31.23852,121.518715,31.237139,1,578,668,1
1915,65,121.51574,31.2372,121.513718,31.232264,1,246,336,1
1916,65,121.51585,31.23646,121.518089,31.227325,2,247,337,1
1917,65,121.51585,31.23646,121.534485,31.223682,2,609,699,1
1918,65,121.51585,31.23685,121.515602,31.229137,2,283,373,1
1919,93,121.51597,31.30199,121.526245,31.31673,1,561,651,1
1920,65,121.51627,31.23803,121.518715,31.237139,2,515,605,1
1921,65,121.51689,31.22684,121.518105,31.229826,1,234,324,1
1922,65,121.51733,31.23663,121.524269,31.228701,1,294,384,1
1923,65,121.51758,31.23649,121.519997,31.241398,2,582,672,1
1924,65,121.51758,31.23649,121.508377,31.234322,2,237,327,1
1925,65,121.51758,31.23649,121.522125,31.237816,3,258,348,1
1926,65,121.51758,31.23649,121.532181,31.224602,5,246,336,1
1927,65,121.51758,31.23649,121.518715,31.237139,3,406,496,1
1928,65,121.51758,31.23649,121.509392,31.238777,1,366,456,1
1929,65,121.51758,31.23649,121.515579,31.239056,1,298,388,1
1930,65,121.51758,31.23649,121.510941,31.236071,4,245,335,1
1931,65,121.51758,31.23649,121.510941,31.236071,1,317,407,1
1932,65,121.51758,31.23649,121.497452,31.240267,2,293,383,1
1933,65,121.51758,31.23649,121.479645,31.2033,4,559,649,1
1934,65,121.51758,31.23649,121.516968,31.234608,2,300,390,1
1935,65,121.5179,31.23396,121.518105,31.229826,1,455,545,1
1936,65,121.5179,31.23396,121.518715,31.237139,2,250,340,1
1937,65,121.51844,31.23703,121.522125,31.237816,2,493,583,1
1938,65,121.51862,31.20977,121.520081,31.208284,3,260,350,1
1939,65,121.51862,31.20979,121.530045,31.217272,3,233,323,1
1940,65,121.51926,31.23349,121.513199,31.236773,1,231,321,1
1941,93,121.52081,31.30977,121.52726,31.308378,2,323,413,1
1942,93,121.52081,31.30977,121.528374,31.327757,3,354,444,1
1943,42,121.52089,31.32104,121.535698,31.321054,1,536,626,1
1944,65,121.52092,31.2241,121.530548,31.211916,2,433,523,1
1945,65,121.52229,31.22457,121.592407,31.04804,2,519,609,1
1946,65,121.52229,31.22457,121.51757,31.206898,2,586,676,1
1947,65,121.52229,31.22457,121.509392,31.238777,2,218,308,1
1948,65,121.52229,31.22457,121.2873,30.695353,1,314,404,1
1949,93,121.52265,31.30917,121.523071,31.316555,4,284,374,1
1950,65,121.5227,31.23589,121.52597,31.234465,1,226,316,1
1951,65,121.5227,31.23589,121.532623,31.231142,1,356,446,1
1952,93,121.5228,31.30923,121.536987,31.306065,1,474,564,1
1953,93,121.5228,31.30923,121.532784,31.321838,1,598,688,1
1954,93,121.5228,31.30933,121.529724,31.308523,1,589,679,1
1955,93,121.52281,31.30927,121.519615,31.305328,2,332,422,1
1956,65,121.52293,31.22744,121.50103,31.236509,1,526,616,1
1957,65,121.52302,31.21429,121.495041,31.218203,12,420,510,1
1958,65,121.52302,31.21429,121.514297,31.209301,16,313,403,1
1959,65,121.52302,31.21429,121.51873,31.211208,12,224,314,1
1960,92,121.52357,31.25693,121.546776,31.273542,2,216,306,1
1961,92,121.52357,31.25693,121.531143,31.270935,3,214,304,1
1962,92,121.52357,31.25693,121.526642,31.254658,3,289,379,1
1963,92,121.52371,31.25704,121.524147,31.260262,2,628,718,1
1964,65,121.5243,31.21929,121.552277,31.209478,1,374,464,1
1965,65,121.5243,31.21929,121.51873,31.211208,2,542,632,1
1966,57,121.52655,31.28176,121.525658,31.280022,1,577,667,1
1967,57,121.52655,31.28176,121.52829,31.281612,1,534,624,1
1968,65,121.52772,31.23119,121.513199,31.236773,3,629,719,1
1969,65,121.52772,31.23119,121.522125,31.237816,7,317,407,1
1970,65,121.52772,31.23119,121.522125,31.237816,6,480,570,1
1971,65,121.52772,31.23119,121.513718,31.232264,3,328,418,1
1972,65,121.52772,31.23119,121.510941,31.236071,2,230,320,1
1973,65,121.52772,31.23119,121.534485,31.223682,2,234,324,1
1974,65,121.52777,31.23115,121.533287,31.205639,5,326,416,1
1975,65,121.52781,31.23111,121.5299,31.230036,3,413,503,1
1976,65,121.52781,31.23111,121.534935,31.213123,3,231,321,1
1977,57,121.52906,31.27401,121.187752,31.0385,2,310,400,1
1978,65,121.53094,31.21215,121.531013,31.208246,1,216,306,1
1979,65,121.53099,31.21456,121.522675,31.208036,1,242,332,1
1980,65,121.53099,31.21456,121.51757,31.206898,1,260,350,1
1981,65,121.53099,31.21456,121.528702,31.22476,1,230,320,1
1982,65,121.53099,31.21456,121.519875,31.22814,1,230,320,1
1983,65,121.53099,31.21456,121.533485,31.215538,1,276,366,1
1984,65,121.53099,31.21456,121.530548,31.211916,1,373,463,1
1985,65,121.53102,31.21458,121.532669,31.217106,1,254,344,1
1986,65,121.53102,31.21458,121.531097,31.214598,1,398,488,1
1987,65,121.53102,31.21458,121.533485,31.215538,3,245,335,1
1988,65,121.53102,31.21458,121.534935,31.213123,4,260,350,1
1989,97,121.53195,31.32586,121.537773,31.323664,3,425,515,1
1990,25,121.53324,31.18262,121.52713,31.185514,2,502,592,1
1991,104,121.53683,31.29525,121.556023,31.289707,2,256,346,1
1992,104,121.53782,31.2878,121.503006,31.294336,2,242,332,1
1993,104,121.53782,31.2878,121.500397,31.290613,1,245,335,1
1994,25,121.54094,31.17051,121.544624,31.167086,3,245,335,1
1995,104,121.54143,31.28182,121.555489,31.286787,1,252,342,1
1996,92,121.54194,31.24082,121.547295,31.243139,2,509,599,1
1997,104,121.54256,31.28571,121.543106,31.287016,1,280,370,1
1998,56,121.54741,31.18345,121.562607,31.170134,23,342,432,1
1999,104,121.54857,31.28926,121.548431,31.289217,2,588,678,1
2000,104,121.54857,31.28926,121.556023,31.289707,2,606,696,1
2001,104,121.54857,31.29019,121.545311,31.294363,2,351,441,1
2002,104,121.54857,31.29019,121.555809,31.293144,4,500,590,1
2003,104,121.54857,31.29019,121.359085,31.825905,4,302,392,1
2004,104,121.54857,31.29019,121.46048,31.213305,2,459,549,1
2005,104,121.54857,31.29019,121.46048,31.213305,2,627,717,1
2006,104,121.54857,31.29019,121.556023,31.289707,3,621,711,1
2007,104,121.54878,31.28953,121.55191,31.290323,11,575,665,1
2008,11,121.55011,31.28955,121.555489,31.286787,1,528,618,1
2009,11,121.55011,31.28955,121.55191,31.290323,2,218,308,1
2010,11,121.55011,31.28955,121.55191,31.290323,2,305,395,1
2011,11,121.55011,31.28955,121.555809,31.293144,1,350,440,1
2012,11,121.55011,31.28955,121.359085,31.825905,2,565,655,1
2013,11,121.55011,31.28955,121.556099,31.295309,2,245,335,1
2014,11,121.55011,31.28955,121.556023,31.289707,2,250,340,1
2015,11,121.55149,31.29025,121.55191,31.290323,1,411,501,1
2016,11,121.55149,31.29025,121.46048,31.213305,1,227,317,1
2017,11,121.55367,31.28554,121.555489,31.286787,1,398,488,1
2018,11,121.55367,31.28554,121.55191,31.290323,1,223,313,1
2019,11,121.55367,31.28554,121.555809,31.293144,1,527,617,1
2020,11,121.55367,31.28554,121.46048,31.213305,1,216,306,1
2021,11,121.55367,31.28554,121.46048,31.213305,1,277,367,1
2022,11,121.55367,31.28554,121.46048,31.213305,1,371,461,1
2023,11,121.55367,31.28554,121.46048,31.213305,4,598,688,1
2024,11,121.55367,31.28554,121.2873,30.695353,1,269,359,1
2025,111,121.55368,31.23295,121.560837,31.24016,4,253,343,1
2026,111,121.55368,31.23295,121.542091,31.232851,2,238,328,1
2027,111,121.55368,31.23295,121.561729,31.229166,3,297,387,1
2028,111,121.55368,31.23295,121.564308,31.230392,3,295,385,1
2029,11,121.55475,31.28619,121.555489,31.286787,3,468,558,1
2030,11,121.55475,31.28619,121.46048,31.213305,4,267,357,1
2031,11,121.55475,31.28619,121.46048,31.213305,5,565,655,1
2032,111,121.5577,31.25365,121.559982,31.25869,2,339,429,1
2033,111,121.55998,31.2509,121.558296,31.255968,2,328,418,1
2034,111,121.56157,31.24847,121.551903,31.24445,2,303,393,1
2035,56,121.56888,31.226,121.578148,31.260851,1,455,545,1
2036,111,121.56941,31.24079,121.572746,31.241154,3,252,342,1
2037,89,121.56987,31.26556,121.530823,31.24262,2,250,340,1
2038,89,121.56987,31.26556,121.571579,31.266745,5,311,401,1
2039,89,121.56987,31.26556,121.571579,31.266745,3,627,717,1
2040,89,121.56987,31.26556,121.567284,31.263617,5,336,426,1
2041,89,121.56987,31.26556,121.567284,31.263617,2,599,689,1
2042,89,121.56987,31.26556,121.402092,30.878531,2,216,306,1
2043,111,121.57035,31.24123,121.573311,31.244196,4,245,335,1
2044,111,121.57035,31.24123,121.563721,31.246967,4,213,303,1
2045,89,121.57139,31.26069,121.356842,31.136885,1,342,432,1
2046,28,121.57191,31.15754,121.570831,31.15653,1,531,621,1
2047,33,121.57774,31.16631,121.577614,31.166462,1,290,380,1
2048,33,121.57774,31.16631,121.574516,31.170094,4,285,375,1
2049,33,121.57774,31.16631,121.574516,31.170094,1,497,587,1
2050,89,121.57998,31.28426,121.586975,31.292011,1,376,466,1
2051,111,121.58129,31.24806,121.581467,31.251726,2,215,305,1
2052,33,121.58375,31.19981,121.584465,31.192692,1,259,349,1
2053,33,121.58375,31.19981,121.581917,31.199276,1,229,319,1
2054,111,121.58604,31.2505,121.2873,30.695353,1,333,423,1
2055,89,121.58865,31.26966,121.571579,31.266745,3,397,487,1
2056,89,121.58865,31.26966,121.582512,31.267292,2,598,688,1
2057,33,121.59024,31.1903,121.592445,31.192793,1,279,369,1
2058,33,121.59056,31.19232,121.592445,31.192793,1,589,679,1
2059,33,121.59067,31.19191,121.598373,31.211128,2,235,325,1
2060,33,121.59067,31.19191,121.592445,31.192793,2,592,682,1
2061,89,121.59129,31.26541,121.589661,31.274487,2,611,701,1
2062,89,121.59129,31.26541,121.58725,31.279392,2,249,339,1
2063,33,121.59362,31.19107,121.594368,31.180183,1,592,682,1
2064,33,121.59443,31.19116,121.59375,31.191845,1,303,393,1
2065,33,121.59477,31.19024,121.613586,31.213892,2,281,371,1
2066,33,121.59477,31.19024,121.602448,31.199795,1,213,303,1
2067,33,121.59477,31.19024,121.584465,31.192692,1,221,311,1
2068,33,121.59477,31.19024,121.553154,31.231205,1,260,350,1
2069,33,121.59477,31.19024,121.59375,31.191845,2,259,349,1
2070,33,121.59477,31.19024,121.592087,31.198305,2,372,462,1
2071,33,121.59477,31.19024,121.602737,31.184872,3,239,329,1
2072,33,121.59477,31.19024,121.588715,31.190634,1,210,300,1
2073,33,121.59532,31.20014,121.59375,31.191845,3,257,347,1
2074,33,121.59532,31.20014,121.588745,31.204508,5,606,696,1
2075,33,121.59532,31.20014,121.590553,31.193527,1,600,690,1
2076,89,121.59579,31.25683,121.596107,31.254259,2,269,359,1
2077,89,121.59737,31.2634,121.585861,31.266895,1,477,567,1
2078,89,121.60742,31.26372,121.608383,31.2624,3,315,405,1
2079,89,121.6076,31.2642,121.621063,31.263172,2,224,314,1
2080,34,121.60979,31.28027,121.609673,31.27953,1,338,428,1
2081,34,121.61022,31.28284,121.615334,31.267572,2,625,715,1
2082,34,121.61044,31.28134,121.609673,31.27953,2,267,357,1
2083,72,121.61202,31.20274,121.586761,31.211554,3,221,311,1
2084,72,121.6128,31.21631,121.59375,31.191845,1,284,374,1
2085,72,121.6128,31.21631,121.59375,31.191845,2,623,713,1
2086,72,121.6128,31.21631,121.602737,31.184872,1,560,650,1
2087,72,121.6128,31.21631,121.590553,31.193527,1,545,635,1
2088,72,121.61292,31.20218,121.62365,31.204294,2,603,693,1
2089,72,121.61292,31.20218,121.606079,31.179817,2,249,339,1
2090,72,121.61292,31.20218,121.676048,31.264915,2,613,703,1
2091,72,121.61292,31.20218,121.598373,31.211128,2,246,336,1
2092,72,121.61292,31.20218,121.594589,31.214725,2,249,339,1
2093,72,121.61292,31.20218,121.601776,31.201483,2,210,300,1
2094,72,121.61292,31.20218,121.627129,31.211054,2,213,303,1
2095,72,121.61292,31.20218,121.627129,31.211054,1,415,505,1
2096,72,121.61292,31.20218,121.590553,31.193527,1,333,423,1
2097,72,121.61292,31.20218,121.612442,31.205318,1,214,304,1
2098,72,121.61298,31.20221,121.602448,31.199795,1,224,314,1
2099,72,121.61298,31.20221,121.602448,31.199795,3,282,372,1
2100,72,121.61298,31.20221,121.492508,31.330614,2,220,310,1
2101,72,121.61298,31.20221,121.610703,31.209026,2,264,354,1
2102,72,121.61298,31.20221,121.615738,31.204243,2,270,360,1
2103,72,121.61298,31.20221,121.553154,31.231205,3,243,333,1
2104,72,121.61298,31.20221,121.612747,31.201822,2,303,393,1
2105,72,121.61298,31.20221,121.617783,31.217989,4,586,676,1
2106,72,121.61298,31.20221,121.636955,31.195894,2,598,688,1
2107,72,121.61298,31.20221,121.606064,31.200905,3,220,310,1
2108,72,121.61298,31.20221,121.627365,31.198818,2,316,406,1
2109,72,121.61306,31.20229,121.632515,31.197136,1,425,515,1
2110,72,121.6156,31.20223,121.588783,31.315603,2,271,361,1
2111,72,121.61574,31.20419,121.610703,31.209026,2,218,308,1
2112,72,121.61574,31.20419,121.619637,31.195103,6,237,327,1
2113,72,121.61574,31.20419,121.608734,31.218414,2,314,404,1
2114,72,121.61579,31.20415,121.615738,31.204243,2,314,404,1
2115,72,121.61579,31.20415,121.617157,31.202852,4,247,337,1
2116,72,121.61579,31.20415,121.617783,31.217989,2,244,334,1
2117,72,121.61579,31.20415,121.583633,31.199615,3,214,304,1
2118,72,121.61606,31.20389,121.606392,31.205536,1,567,657,1
2119,72,121.61717,31.21779,121.61367,31.21862,1,353,443,1
2120,72,121.62076,31.20271,121.62365,31.204294,2,303,393,1
2121,72,121.62076,31.20271,121.618881,31.199789,3,629,719,1
2122,72,121.62214,31.21902,121.622246,31.215879,3,284,374,1
2123,72,121.62214,31.21902,121.627922,31.203434,3,613,703,1
2124,72,121.62214,31.21902,121.629051,31.207571,2,307,397,1
2125,72,121.6239,31.22045,121.629501,31.224354,1,219,309,1
2126,72,121.6239,31.22045,121.617783,31.217989,2,558,648,1
2127,72,121.63291,31.19929,121.634117,31.199688,4,404,494,1
2128,72,121.63291,31.19929,121.629051,31.207571,4,627,717,1
2129,72,121.63296,31.1993,121.634117,31.199688,1,223,313,1
2130,72,121.63296,31.1993,121.627922,31.203434,1,246,336,1
2131,72,121.63296,31.1993,121.632515,31.197136,1,329,419,1
