,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time
1798,383,73,121.48203,31.26577,121.492111,31.261068,3,586,676
1799,385,115,121.48444,31.23176,121.402458,30.96295,1,264,354
1800,385,115,121.48444,31.23176,121.480171,31.224415,1,238,328
1801,386,15,121.48519,31.2078,121.476898,31.2139,2,258,348
1802,387,118,121.48524,31.2823,121.482391,31.282417,2,305,395
1803,387,118,121.48524,31.2823,121.491043,31.279089,2,585,675
1804,389,64,121.48703,31.24027,121.482338,31.236227,2,571,661
1805,392,1,121.49064,31.27985,121.488106,31.27755,1,374,464
1806,394,93,121.49084,31.29562,121.490494,31.290937,2,247,337
1807,395,93,121.49135,31.29349,121.78495,31.049509,12,537,627
1808,395,93,121.49135,31.29349,121.506516,31.294493,10,480,570
1809,395,93,121.49135,31.29349,121.4981,31.299238,9,599,689
1810,397,122,121.49267,31.28067,121.513664,31.274984,2,225,315
1811,397,122,121.49267,31.28067,121.478088,31.280136,1,524,614
1812,399,122,121.49494,31.2792,121.496277,31.277636,2,511,601
1813,401,93,121.49599,31.29485,121.503006,31.294336,1,551,641
1814,401,93,121.49599,31.29485,121.504906,31.288074,1,214,304
1815,402,25,121.49607,31.17008,121.495384,31.16983,1,284,374
1816,403,25,121.49622,31.17447,121.492233,31.155697,2,556,646
1817,406,93,121.49672,31.29495,121.48745,31.300381,1,589,679
1818,408,122,121.49953,31.27624,121.49675,31.28104,11,215,305
1819,408,122,121.49953,31.27624,121.500221,31.280058,4,262,352
1820,409,25,121.50084,31.17073,121.500572,31.185728,3,253,343
1821,412,122,121.50286,31.26263,121.511154,31.261824,4,228,318
1822,412,122,121.50286,31.26263,121.496132,31.2565,3,500,590
1823,412,122,121.50286,31.26263,121.50473,31.26832,3,301,391
1824,412,122,121.50286,31.26263,121.506691,31.263588,1,302,392
1825,413,25,121.505,31.14132,121.483749,31.143499,3,313,403
1826,413,25,121.505,31.14132,121.504646,31.150286,3,220,310
1827,413,25,121.505,31.14132,121.495628,31.145908,2,291,381
1828,414,93,121.5053,31.29518,121.499596,31.334791,1,579,669
1829,414,93,121.5053,31.29518,121.491371,31.300833,3,483,573
1830,414,93,121.5053,31.29518,121.78495,31.049509,1,301,391
1831,414,93,121.5053,31.29518,121.506516,31.294493,1,300,390
1832,414,93,121.5053,31.29518,121.498276,31.293489,1,623,713
1833,414,93,121.5053,31.29518,121.50621,31.298653,1,245,335
1834,414,93,121.5053,31.29518,121.2873,30.695353,4,590,680
1835,415,93,121.50558,31.29501,121.508797,31.297123,1,267,357
1836,415,93,121.50558,31.29501,121.501595,31.286989,2,553,643
1837,415,93,121.50558,31.29501,121.515411,31.288195,2,451,541
1838,415,93,121.50558,31.29501,121.505066,31.336073,1,542,632
1839,415,93,121.50558,31.29501,121.517487,31.295534,3,595,685
1840,415,93,121.50558,31.29501,121.513153,31.300184,2,223,313
1841,416,122,121.5056,31.27716,121.493904,31.276312,4,224,314
1842,417,20,121.506,30.83713,121.511505,30.846075,1,279,369
1843,418,20,121.50621,30.83431,121.504578,30.834429,3,591,681
1844,418,20,121.50621,30.83431,121.505013,30.831057,2,487,577
1845,418,20,121.50621,30.83431,121.2873,30.695353,5,299,389
1846,419,93,121.5064,31.29453,121.78495,31.049509,3,318,408
1847,419,93,121.5064,31.29453,121.513512,31.307673,1,612,702
1848,419,93,121.5064,31.29453,121.498276,31.293489,2,473,563
1849,419,93,121.5064,31.29453,121.11264,31.362684,4,584,674
1850,419,93,121.5064,31.29453,121.478088,31.280136,1,531,621
1851,420,40,121.50643,31.26805,121.507515,31.269331,2,222,312
1852,420,40,121.50643,31.26805,121.50473,31.26832,1,219,309
1853,421,93,121.50659,31.29463,121.507874,31.299892,1,293,383
1854,421,93,121.50659,31.29463,121.499596,31.334791,10,533,623
1855,421,93,121.50659,31.29463,121.508797,31.297123,1,301,391
1856,421,93,121.50659,31.29463,121.78495,31.049509,12,213,303
1857,421,93,121.50659,31.29463,121.504906,31.288074,1,364,454
1858,421,93,121.50659,31.29463,121.501434,31.298536,1,526,616
1859,421,93,121.50659,31.29463,121.506516,31.294493,1,277,367
1860,421,93,121.50659,31.29463,121.506516,31.294493,1,599,689
1861,421,93,121.50659,31.29463,121.50621,31.298653,14,515,605
1862,421,93,121.50659,31.29463,121.4981,31.299238,14,276,366
1863,421,93,121.50659,31.29463,121.2873,30.695353,3,255,345
1864,423,93,121.50759,31.29069,121.5205,31.291294,1,294,384
1865,424,93,121.50782,31.29093,121.5205,31.291294,2,223,313
1866,425,40,121.50904,31.28123,121.504677,31.278322,1,274,364
1867,426,20,121.50906,30.83875,121.504578,30.834429,1,614,704
1868,427,25,121.5095,31.19503,121.513481,31.192308,4,254,344
1869,427,25,121.5095,31.19503,121.511719,31.184101,1,230,320
1870,428,93,121.50955,31.29782,121.507874,31.299892,2,273,363
1871,428,93,121.50955,31.29782,121.507874,31.299892,1,396,486
1872,428,93,121.50955,31.29782,121.508797,31.297123,2,310,400
1873,428,93,121.50955,31.29782,121.508797,31.297123,6,365,455
1874,428,93,121.50955,31.29782,121.508797,31.297123,1,584,674
1875,428,93,121.50955,31.29782,121.515419,31.298655,1,531,621
1876,428,93,121.50955,31.29782,121.520767,31.296795,2,597,687
1877,428,93,121.50955,31.29782,121.510887,31.305227,2,306,396
1878,428,93,121.50955,31.29782,121.507774,31.2904,3,603,693
1879,428,93,121.50955,31.29782,121.506516,31.294493,1,212,302
1880,428,93,121.50955,31.29782,121.506516,31.294493,6,273,363
1881,428,93,121.50955,31.29782,121.506516,31.294493,1,328,418
1882,428,93,121.50955,31.29782,121.506516,31.294493,10,598,688
1883,428,93,121.50955,31.29782,121.498276,31.293489,2,318,408
1884,428,93,121.50955,31.29782,121.510109,31.29397,2,229,319
1885,428,93,121.50955,31.29782,121.500397,31.290613,1,564,654
1886,428,93,121.50955,31.29782,121.513344,31.294737,2,471,561
1887,429,4,121.50991,31.23652,121.516968,31.234608,12,433,523
1888,430,25,121.51004,31.19413,121.506302,31.185118,3,330,420
1889,431,93,121.51036,31.29003,121.504906,31.288074,2,247,337
1890,433,93,121.5108,31.29055,121.501999,31.278936,2,271,361
1891,435,20,121.51094,30.82949,121.504578,30.834429,2,563,653
1892,435,20,121.51094,30.82949,121.499008,30.834837,1,267,357
1893,436,93,121.51095,31.29085,121.515419,31.298655,2,226,316
1894,436,93,121.51095,31.29085,121.507774,31.2904,4,611,701
1895,437,93,121.51122,31.29067,121.503006,31.294336,5,627,717
1896,439,40,121.51191,31.2809,121.512764,31.281061,1,567,657
1897,441,93,121.51309,31.28875,121.507774,31.2904,6,484,574
1898,442,25,121.51325,31.18278,121.507225,31.17136,1,413,503
1899,443,93,121.51344,31.29992,121.48745,31.300381,1,240,330
1900,445,25,121.51363,31.15766,121.510887,31.230366,1,563,653
1901,445,25,121.51363,31.15766,121.553764,31.226362,2,228,318
1902,445,25,121.51363,31.15766,121.448715,31.226797,4,432,522
1903,445,25,121.51363,31.15766,121.481255,31.230919,1,383,473
1904,445,25,121.51363,31.15766,121.577606,31.233318,5,595,685
1905,445,25,121.51363,31.15766,121.48777,31.289875,2,403,493
1906,446,93,121.51409,31.29927,121.517807,31.292402,3,391,481
1907,447,25,121.51437,31.19235,121.521103,31.185707,3,613,703
1908,447,25,121.51437,31.19235,121.523331,31.180838,5,487,577
1909,448,65,121.51498,31.23585,121.50103,31.236509,1,526,616
1910,448,65,121.51498,31.23585,121.73732,31.054562,2,438,528
1911,448,65,121.51498,31.23585,121.515579,31.239056,4,561,651
1912,449,41,121.51505,31.20838,121.530548,31.211916,3,580,670
1913,451,65,121.51537,31.23852,121.519997,31.241398,1,549,639
1914,451,65,121.51537,31.23852,121.518715,31.237139,1,578,668
1915,453,65,121.51574,31.2372,121.513718,31.232264,1,246,336
1916,455,65,121.51585,31.23646,121.518089,31.227325,2,247,337
1917,455,65,121.51585,31.23646,121.534485,31.223682,2,609,699
1918,456,65,121.51585,31.23685,121.515602,31.229137,2,283,373
1919,457,93,121.51597,31.30199,121.526245,31.31673,1,561,651
1920,458,65,121.51627,31.23803,121.518715,31.237139,2,515,605
1921,460,65,121.51689,31.22684,121.518105,31.229826,1,234,324
1922,461,65,121.51733,31.23663,121.524269,31.228701,1,294,384
1923,463,65,121.51758,31.23649,121.519997,31.241398,2,582,672
1924,463,65,121.51758,31.23649,121.508377,31.234322,2,237,327
1925,463,65,121.51758,31.23649,121.522125,31.237816,3,258,348
1926,463,65,121.51758,31.23649,121.532181,31.224602,5,246,336
1927,463,65,121.51758,31.23649,121.518715,31.237139,3,406,496
1928,463,65,121.51758,31.23649,121.509392,31.238777,1,366,456
1929,463,65,121.51758,31.23649,121.515579,31.239056,1,298,388
1930,463,65,121.51758,31.23649,121.510941,31.236071,4,245,335
1931,463,65,121.51758,31.23649,121.510941,31.236071,1,317,407
1932,463,65,121.51758,31.23649,121.497452,31.240267,2,293,383
1933,463,65,121.51758,31.23649,121.479645,31.2033,4,559,649
1934,463,65,121.51758,31.23649,121.516968,31.234608,2,300,390
1935,464,65,121.5179,31.23396,121.518105,31.229826,1,455,545
1936,464,65,121.5179,31.23396,121.518715,31.237139,2,250,340
1937,466,65,121.51844,31.23703,121.522125,31.237816,2,493,583
1938,467,65,121.51862,31.20977,121.520081,31.208284,3,260,350
1939,468,65,121.51862,31.20979,121.530045,31.217272,3,233,323
1940,471,65,121.51926,31.23349,121.513199,31.236773,1,231,321
1941,472,93,121.52081,31.30977,121.52726,31.308378,2,323,413
1942,472,93,121.52081,31.30977,121.528374,31.327757,3,354,444
1943,473,42,121.52089,31.32104,121.535698,31.321054,1,536,626
1944,474,65,121.52092,31.2241,121.530548,31.211916,2,433,523
1945,476,65,121.52229,31.22457,121.592407,31.04804,2,519,609
1946,476,65,121.52229,31.22457,121.51757,31.206898,2,586,676
1947,476,65,121.52229,31.22457,121.509392,31.238777,2,218,308
1948,476,65,121.52229,31.22457,121.2873,30.695353,1,314,404
1949,477,93,121.52265,31.30917,121.523071,31.316555,4,284,374
1950,478,65,121.5227,31.23589,121.52597,31.234465,1,226,316
1951,478,65,121.5227,31.23589,121.532623,31.231142,1,356,446
1952,479,93,121.5228,31.30923,121.536987,31.306065,1,474,564
1953,479,93,121.5228,31.30923,121.532784,31.321838,1,598,688
1954,480,93,121.5228,31.30933,121.529724,31.308523,1,589,679
1955,481,93,121.52281,31.30927,121.519615,31.305328,2,332,422
1956,482,65,121.52293,31.22744,121.50103,31.236509,1,526,616
1957,483,65,121.52302,31.21429,121.495041,31.218203,12,420,510
1958,483,65,121.52302,31.21429,121.514297,31.209301,16,313,403
1959,483,65,121.52302,31.21429,121.51873,31.211208,12,224,314
1960,484,92,121.52357,31.25693,121.546776,31.273542,2,216,306
1961,484,92,121.52357,31.25693,121.531143,31.270935,3,214,304
1962,484,92,121.52357,31.25693,121.526642,31.254658,3,289,379
1963,485,92,121.52371,31.25704,121.524147,31.260262,2,628,718
1964,486,65,121.5243,31.21929,121.552277,31.209478,1,374,464
1965,486,65,121.5243,31.21929,121.51873,31.211208,2,542,632
1966,488,57,121.52655,31.28176,121.525658,31.280022,1,577,667
1967,488,57,121.52655,31.28176,121.52829,31.281612,1,534,624
1968,489,65,121.52772,31.23119,121.513199,31.236773,3,629,719
1969,489,65,121.52772,31.23119,121.522125,31.237816,7,317,407
1970,489,65,121.52772,31.23119,121.522125,31.237816,6,480,570
1971,489,65,121.52772,31.23119,121.513718,31.232264,3,328,418
1972,489,65,121.52772,31.23119,121.510941,31.236071,2,230,320
1973,489,65,121.52772,31.23119,121.534485,31.223682,2,234,324
1974,490,65,121.52777,31.23115,121.533287,31.205639,5,326,416
1975,491,65,121.52781,31.23111,121.5299,31.230036,3,413,503
1976,491,65,121.52781,31.23111,121.534935,31.213123,3,231,321
1977,492,57,121.52906,31.27401,121.187752,31.0385,2,310,400
1978,493,65,121.53094,31.21215,121.531013,31.208246,1,216,306
1979,494,65,121.53099,31.21456,121.522675,31.208036,1,242,332
1980,494,65,121.53099,31.21456,121.51757,31.206898,1,260,350
1981,494,65,121.53099,31.21456,121.528702,31.22476,1,230,320
1982,494,65,121.53099,31.21456,121.519875,31.22814,1,230,320
1983,494,65,121.53099,31.21456,121.533485,31.215538,1,276,366
1984,494,65,121.53099,31.21456,121.530548,31.211916,1,373,463
1985,495,65,121.53102,31.21458,121.532669,31.217106,1,254,344
1986,495,65,121.53102,31.21458,121.531097,31.214598,1,398,488
1987,495,65,121.53102,31.21458,121.533485,31.215538,3,245,335
1988,495,65,121.53102,31.21458,121.534935,31.213123,4,260,350
1989,496,97,121.53195,31.32586,121.537773,31.323664,3,425,515
1990,498,25,121.53324,31.18262,121.52713,31.185514,2,502,592
1991,500,104,121.53683,31.29525,121.556023,31.289707,2,256,346
1992,503,104,121.53782,31.2878,121.503006,31.294336,2,242,332
1993,503,104,121.53782,31.2878,121.500397,31.290613,1,245,335
1994,505,25,121.54094,31.17051,121.544624,31.167086,3,245,335
1995,506,104,121.54143,31.28182,121.555489,31.286787,1,252,342
1996,507,92,121.54194,31.24082,121.547295,31.243139,2,509,599
1997,508,104,121.54256,31.28571,121.543106,31.287016,1,280,370
1998,511,56,121.54741,31.18345,121.562607,31.170134,23,342,432
1999,514,104,121.54857,31.28926,121.548431,31.289217,2,588,678
2000,514,104,121.54857,31.28926,121.556023,31.289707,2,606,696
2001,515,104,121.54857,31.29019,121.545311,31.294363,2,351,441
2002,515,104,121.54857,31.29019,121.555809,31.293144,4,500,590
2003,515,104,121.54857,31.29019,121.359085,31.825905,4,302,392
2004,515,104,121.54857,31.29019,121.46048,31.213305,2,459,549
2005,515,104,121.54857,31.29019,121.46048,31.213305,2,627,717
2006,515,104,121.54857,31.29019,121.556023,31.289707,3,621,711
2007,517,104,121.54878,31.28953,121.55191,31.290323,11,575,665
2008,518,11,121.55011,31.28955,121.555489,31.286787,1,528,618
2009,518,11,121.55011,31.28955,121.55191,31.290323,2,218,308
2010,518,11,121.55011,31.28955,121.55191,31.290323,2,305,395
2011,518,11,121.55011,31.28955,121.555809,31.293144,1,350,440
2012,518,11,121.55011,31.28955,121.359085,31.825905,2,565,655
2013,518,11,121.55011,31.28955,121.556099,31.295309,2,245,335
2014,518,11,121.55011,31.28955,121.556023,31.289707,2,250,340
2015,519,11,121.55149,31.29025,121.55191,31.290323,1,411,501
2016,519,11,121.55149,31.29025,121.46048,31.213305,1,227,317
2017,521,11,121.55367,31.28554,121.555489,31.286787,1,398,488
2018,521,11,121.55367,31.28554,121.55191,31.290323,1,223,313
2019,521,11,121.55367,31.28554,121.555809,31.293144,1,527,617
2020,521,11,121.55367,31.28554,121.46048,31.213305,1,216,306
2021,521,11,121.55367,31.28554,121.46048,31.213305,1,277,367
2022,521,11,121.55367,31.28554,121.46048,31.213305,1,371,461
2023,521,11,121.55367,31.28554,121.46048,31.213305,4,598,688
2024,521,11,121.55367,31.28554,121.2873,30.695353,1,269,359
2025,522,111,121.55368,31.23295,121.560837,31.24016,4,253,343
2026,522,111,121.55368,31.23295,121.542091,31.232851,2,238,328
2027,522,111,121.55368,31.23295,121.561729,31.229166,3,297,387
2028,522,111,121.55368,31.23295,121.564308,31.230392,3,295,385
2029,524,11,121.55475,31.28619,121.555489,31.286787,3,468,558
2030,524,11,121.55475,31.28619,121.46048,31.213305,4,267,357
2031,524,11,121.55475,31.28619,121.46048,31.213305,5,565,655
2032,525,111,121.5577,31.25365,121.559982,31.25869,2,339,429
2033,527,111,121.55998,31.2509,121.558296,31.255968,2,328,418
2034,528,111,121.56157,31.24847,121.551903,31.24445,2,303,393
2035,530,56,121.56888,31.226,121.578148,31.260851,1,455,545
2036,531,111,121.56941,31.24079,121.572746,31.241154,3,252,342
2037,532,89,121.56987,31.26556,121.530823,31.24262,2,250,340
2038,532,89,121.56987,31.26556,121.571579,31.266745,5,311,401
2039,532,89,121.56987,31.26556,121.571579,31.266745,3,627,717
2040,532,89,121.56987,31.26556,121.567284,31.263617,5,336,426
2041,532,89,121.56987,31.26556,121.567284,31.263617,2,599,689
2042,532,89,121.56987,31.26556,121.402092,30.878531,2,216,306
2043,533,111,121.57035,31.24123,121.573311,31.244196,4,245,335
2044,533,111,121.57035,31.24123,121.563721,31.246967,4,213,303
2045,535,89,121.57139,31.26069,121.356842,31.136885,1,342,432
2046,537,28,121.57191,31.15754,121.570831,31.15653,1,531,621
2047,539,33,121.57774,31.16631,121.577614,31.166462,1,290,380
2048,539,33,121.57774,31.16631,121.574516,31.170094,4,285,375
2049,539,33,121.57774,31.16631,121.574516,31.170094,1,497,587
2050,540,89,121.57998,31.28426,121.586975,31.292011,1,376,466
2051,541,111,121.58129,31.24806,121.581467,31.251726,2,215,305
2052,544,33,121.58375,31.19981,121.584465,31.192692,1,259,349
2053,544,33,121.58375,31.19981,121.581917,31.199276,1,229,319
2054,545,111,121.58604,31.2505,121.2873,30.695353,1,333,423
2055,546,89,121.58865,31.26966,121.571579,31.266745,3,397,487
2056,546,89,121.58865,31.26966,121.582512,31.267292,2,598,688
2057,548,33,121.59024,31.1903,121.592445,31.192793,1,279,369
2058,549,33,121.59056,31.19232,121.592445,31.192793,1,589,679
2059,551,33,121.59067,31.19191,121.598373,31.211128,2,235,325
2060,551,33,121.59067,31.19191,121.592445,31.192793,2,592,682
2061,552,89,121.59129,31.26541,121.589661,31.274487,2,611,701
2062,552,89,121.59129,31.26541,121.58725,31.279392,2,249,339
2063,553,33,121.59362,31.19107,121.594368,31.180183,1,592,682
2064,555,33,121.59443,31.19116,121.59375,31.191845,1,303,393
2065,557,33,121.59477,31.19024,121.613586,31.213892,2,281,371
2066,557,33,121.59477,31.19024,121.602448,31.199795,1,213,303
2067,557,33,121.59477,31.19024,121.584465,31.192692,1,221,311
2068,557,33,121.59477,31.19024,121.553154,31.231205,1,260,350
2069,557,33,121.59477,31.19024,121.59375,31.191845,2,259,349
2070,557,33,121.59477,31.19024,121.592087,31.198305,2,372,462
2071,557,33,121.59477,31.19024,121.602737,31.184872,3,239,329
2072,557,33,121.59477,31.19024,121.588715,31.190634,1,210,300
2073,558,33,121.59532,31.20014,121.59375,31.191845,3,257,347
2074,558,33,121.59532,31.20014,121.588745,31.204508,5,606,696
2075,558,33,121.59532,31.20014,121.590553,31.193527,1,600,690
2076,560,89,121.59579,31.25683,121.596107,31.254259,2,269,359
2077,562,89,121.59737,31.2634,121.585861,31.266895,1,477,567
2078,565,89,121.60742,31.26372,121.608383,31.2624,3,315,405
2079,566,89,121.6076,31.2642,121.621063,31.263172,2,224,314
2080,567,34,121.60979,31.28027,121.609673,31.27953,1,338,428
2081,569,34,121.61022,31.28284,121.615334,31.267572,2,625,715
2082,570,34,121.61044,31.28134,121.609673,31.27953,2,267,357
2083,571,72,121.61202,31.20274,121.586761,31.211554,3,221,311
2084,572,72,121.6128,31.21631,121.59375,31.191845,1,284,374
2085,572,72,121.6128,31.21631,121.59375,31.191845,2,623,713
2086,572,72,121.6128,31.21631,121.602737,31.184872,1,560,650
2087,572,72,121.6128,31.21631,121.590553,31.193527,1,545,635
2088,573,72,121.61292,31.20218,121.62365,31.204294,2,603,693
2089,573,72,121.61292,31.20218,121.606079,31.179817,2,249,339
2090,573,72,121.61292,31.20218,121.676048,31.264915,2,613,703
2091,573,72,121.61292,31.20218,121.598373,31.211128,2,246,336
2092,573,72,121.61292,31.20218,121.594589,31.214725,2,249,339
2093,573,72,121.61292,31.20218,121.601776,31.201483,2,210,300
2094,573,72,121.61292,31.20218,121.627129,31.211054,2,213,303
2095,573,72,121.61292,31.20218,121.627129,31.211054,1,415,505
2096,573,72,121.61292,31.20218,121.590553,31.193527,1,333,423
2097,573,72,121.61292,31.20218,121.612442,31.205318,1,214,304
2098,574,72,121.61298,31.20221,121.602448,31.199795,1,224,314
2099,574,72,121.61298,31.20221,121.602448,31.199795,3,282,372
2100,574,72,121.61298,31.20221,121.492508,31.330614,2,220,310
2101,574,72,121.61298,31.20221,121.610703,31.209026,2,264,354
2102,574,72,121.61298,31.20221,121.615738,31.204243,2,270,360
2103,574,72,121.61298,31.20221,121.553154,31.231205,3,243,333
2104,574,72,121.61298,31.20221,121.612747,31.201822,2,303,393
2105,574,72,121.61298,31.20221,121.617783,31.217989,4,586,676
2106,574,72,121.61298,31.20221,121.636955,31.195894,2,598,688
2107,574,72,121.61298,31.20221,121.606064,31.200905,3,220,310
2108,574,72,121.61298,31.20221,121.627365,31.198818,2,316,406
2109,575,72,121.61306,31.20229,121.632515,31.197136,1,425,515
2110,577,72,121.6156,31.20223,121.588783,31.315603,2,271,361
2111,579,72,121.61574,31.20419,121.610703,31.209026,2,218,308
2112,579,72,121.61574,31.20419,121.619637,31.195103,6,237,327
2113,579,72,121.61574,31.20419,121.608734,31.218414,2,314,404
2114,580,72,121.61579,31.20415,121.615738,31.204243,2,314,404
2115,580,72,121.61579,31.20415,121.617157,31.202852,4,247,337
2116,580,72,121.61579,31.20415,121.617783,31.217989,2,244,334
2117,580,72,121.61579,31.20415,121.583633,31.199615,3,214,304
2118,581,72,121.61606,31.20389,121.606392,31.205536,1,567,657
2119,583,72,121.61717,31.21779,121.61367,31.21862,1,353,443
2120,584,72,121.62076,31.20271,121.62365,31.204294,2,303,393
2121,584,72,121.62076,31.20271,121.618881,31.199789,3,629,719
2122,586,72,121.62214,31.21902,121.622246,31.215879,3,284,374
2123,586,72,121.62214,31.21902,121.627922,31.203434,3,613,703
2124,586,72,121.62214,31.21902,121.629051,31.207571,2,307,397
2125,587,72,121.6239,31.22045,121.629501,31.224354,1,219,309
2126,587,72,121.6239,31.22045,121.617783,31.217989,2,558,648
2127,589,72,121.63291,31.19929,121.634117,31.199688,4,404,494
2128,589,72,121.63291,31.19929,121.629051,31.207571,4,627,717
2129,590,72,121.63296,31.1993,121.634117,31.199688,1,223,313
2130,590,72,121.63296,31.1993,121.627922,31.203434,1,246,336
2131,590,72,121.63296,31.1993,121.632515,31.197136,1,329,419
2132,592,72,121.63313,31.19956,121.62365,31.204294,3,294,384
2133,592,72,121.63313,31.19956,121.615738,31.204243,3,585,675
2134,592,72,121.63313,31.19956,121.638557,31.200335,1,302,392
2135,593,72,121.63635,31.20232,121.610878,31.199883,2,342,432
2136,594,72,121.6379,31.20273,121.636765,31.205406,1,614,704
2137,594,72,121.6379,31.20273,121.634117,31.199688,3,439,529
2138,594,72,121.6379,31.20273,121.64917,31.206919,2,544,634
2139,595,79,121.63796,31.213,121.636765,31.205406,1,469,559
2140,595,79,121.63796,31.213,121.627365,31.198818,3,615,705
2141,596,79,121.63807,31.21757,121.597527,31.20805,13,211,301
2142,597,7,121.65461,31.27041,121.65873,31.266798,1,225,315
2143,597,7,121.65461,31.27041,121.654152,31.276506,1,314,404
2144,597,7,121.65461,31.27041,121.651245,31.264698,2,433,523
2145,597,7,121.65461,31.27041,121.647217,31.273314,2,278,368
2146,597,7,121.65461,31.27041,121.656609,31.261227,2,373,463
2147,597,7,121.65461,31.27041,121.656609,31.261227,2,624,714
2148,597,7,121.65461,31.27041,121.671295,31.282656,3,256,346
2149,597,7,121.65461,31.27041,121.654434,31.26907,2,583,673
2150,598,7,121.65605,31.26744,121.651573,31.270519,3,532,622
2151,599,7,121.65717,31.26252,121.656609,31.261227,1,554,644
2152,599,7,121.65717,31.26252,121.649101,31.271759,2,577,667
2153,600,7,121.65747,31.27604,121.654152,31.276506,3,602,692
2154,600,7,121.65747,31.27604,121.651245,31.264698,1,629,719
2155,600,7,121.65747,31.27604,121.65847,31.274601,2,444,534
2156,600,7,121.65747,31.27604,121.567703,31.245945,2,288,378
2157,600,7,121.65747,31.27604,121.665558,31.269915,5,211,301
2158,600,7,121.65747,31.27604,121.656609,31.261227,1,523,613
2159,600,7,121.65747,31.27604,121.649101,31.271759,1,248,338
2160,600,7,121.65747,31.27604,121.649101,31.271759,2,389,479
2161,600,7,121.65747,31.27604,121.63224,31.272547,7,213,303
2162,601,7,121.65748,31.27663,121.678055,31.252567,1,597,687
2163,602,7,121.6577,31.2728,121.647217,31.273314,3,265,355
2164,603,7,121.65773,31.2613,121.66684,31.27944,2,228,318
2165,603,7,121.65773,31.2613,121.656609,31.261227,1,275,365
2166,603,7,121.65773,31.2613,121.649101,31.271759,1,210,300
2167,603,7,121.65773,31.2613,121.649101,31.271759,1,593,683
2168,604,7,121.65833,31.27422,121.654152,31.276506,1,481,571
2169,605,7,121.6585,31.27468,121.654152,31.276506,14,537,627
2170,605,7,121.6585,31.27468,121.654152,31.276506,1,622,712
2171,605,7,121.6585,31.27468,121.65847,31.274601,14,357,447
2172,605,7,121.6585,31.27468,121.65847,31.274601,23,567,657
2173,605,7,121.6585,31.27468,121.65847,31.274601,23,614,704
2174,605,7,121.6585,31.27468,121.647217,31.273314,10,224,314
2175,605,7,121.6585,31.27468,121.654327,31.286463,14,485,575
2176,605,7,121.6585,31.27468,121.649101,31.271759,20,308,398
2177,606,7,121.65893,31.27355,121.680969,31.254902,1,384,474
2178,607,7,121.65904,31.27311,121.654434,31.26907,1,506,596
2179,608,7,121.67259,31.23416,121.777832,31.499519,2,594,684
2180,609,18,121.76318,31.05107,121.780556,31.041302,5,310,400
2181,609,18,121.76318,31.05107,121.776405,31.048645,5,270,360
2182,611,99,121.77481,31.04315,121.731789,31.027889,1,350,440
2183,611,99,121.77481,31.04315,121.78495,31.049509,1,560,650
2184,611,99,121.77481,31.04315,121.768623,31.048546,1,434,524
2185,611,99,121.77481,31.04315,121.780403,31.05265,1,225,315
2186,612,99,121.77641,31.04935,121.751183,31.046724,3,497,587
2187,612,99,121.77641,31.04935,121.780243,31.045298,2,575,665
2188,612,99,121.77641,31.04935,121.74794,31.043802,1,583,673
2189,612,99,121.77641,31.04935,121.762329,31.049437,2,255,345
2190,612,99,121.77641,31.04935,121.762329,31.049437,2,286,376
2191,613,99,121.78078,31.04896,121.781349,31.049833,1,586,676
2192,613,99,121.78078,31.04896,121.731789,31.027889,1,556,646
2193,613,99,121.78078,31.04896,121.780243,31.045298,1,535,625
2194,613,99,121.78078,31.04896,121.78495,31.049509,2,366,456
2195,613,99,121.78078,31.04896,121.78495,31.049509,2,550,640
2196,613,99,121.78078,31.04896,121.786507,31.048065,1,308,398
2197,613,99,121.78078,31.04896,121.781616,31.045492,2,227,317
2198,614,99,121.78327,31.04844,121.780243,31.045298,2,411,501
2199,614,99,121.78327,31.04844,121.78495,31.049509,5,216,306
2200,614,99,121.78327,31.04844,121.78495,31.049509,3,599,689
2201,614,99,121.78327,31.04844,121.781616,31.045492,1,615,705
2202,615,99,121.78351,31.04649,121.731789,31.027889,1,257,347
2203,615,99,121.78351,31.04649,121.78495,31.049509,1,265,355
2204,615,99,121.78351,31.04649,121.78495,31.049509,1,567,657
2205,616,99,121.78407,31.04582,121.780403,31.05265,3,228,318
2206,617,99,121.78464,31.04573,121.781349,31.049833,4,248,338
2207,617,99,121.78464,31.04573,121.781349,31.049833,5,508,598
2208,617,99,121.78464,31.04573,121.78495,31.049509,14,246,336
2209,617,99,121.78464,31.04573,121.78495,31.049509,8,548,638
2210,617,99,121.78464,31.04573,121.78495,31.049509,17,612,702
2211,617,99,121.78464,31.04573,121.780556,31.041302,1,511,601
2212,617,99,121.78464,31.04573,121.781616,31.045492,9,609,699
2213,618,99,121.78464,31.048,121.780243,31.045298,2,256,346
2214,618,99,121.78464,31.048,121.78495,31.049509,1,245,335
2215,618,99,121.78464,31.048,121.786507,31.048065,1,230,320
2216,619,99,121.7847,31.04818,121.781349,31.049833,1,303,393
2217,619,99,121.7847,31.04818,121.731789,31.027889,2,531,621
2218,619,99,121.7847,31.04818,121.78495,31.049509,4,220,310
2219,619,99,121.7847,31.04818,121.78495,31.049509,4,298,388
2220,620,99,121.78477,31.04673,121.781349,31.049833,1,408,498
