Order_id,Spot_id,Shop_id,Num,Lng_shop,Lat_shop,Lng_spot,Lat_spot,start_time,end_time
E2539,B8926,S322,8,121.44519,31.18482,121.442734,31.188698,223,313
E2542,B5038,S323,7,121.44524,31.26617,121.452965,31.274469,279,369
E2545,B8810,S323,6,121.44524,31.26617,121.430801,31.265411,553,643
E2548,B1749,S324,6,121.4456,31.32542,121.459541,31.322346,601,691
E2551,B6468,S325,2,121.44577,31.22292,121.447075,31.215321,317,407
E2557,B6864,S326,1,121.44619,31.20077,121.449104,31.200106,227,317
E2560,B9203,S326,1,121.44619,31.20077,121.445869,31.202255,251,341
E2563,B4381,S328,23,121.4488,31.29898,121.447197,31.293936,538,628
E2566,B0437,S329,1,121.44917,31.27009,121.434235,31.265701,256,346
E2569,B4234,S330,2,121.45014,31.2127,121.45842,31.212805,576,666
E2572,B1553,S331,1,121.45017,31.03475,121.447617,31.034393,570,660
E2575,B2032,S331,2,121.45017,31.03475,121.452705,31.036015,542,632
E2578,B3960,S331,1,121.45017,31.03475,121.299438,31.433102,525,615
E2581,B0869,S331,1,121.45017,31.03475,121.451729,31.031666,617,707
E2584,B6361,S332,2,121.4504,31.22866,121.46051,31.224546,590,680
E2590,B2074,S334,2,121.45137,31.32968,121.396919,31.260527,490,580
E2596,B3801,S334,2,121.45137,31.32968,121.378426,31.31143,403,493
E2599,B3807,S334,6,121.45137,31.32968,121.377289,31.315683,472,562
E2602,B4737,S334,1,121.45137,31.32968,121.38398,31.314703,248,338
E2605,B4873,S334,2,121.45137,31.32968,121.382401,31.310419,341,431
E2611,B6540,S334,2,121.45137,31.32968,121.001007,30.836681,422,512
E2614,B7250,S334,1,121.45137,31.32968,121.380165,31.314489,348,438
E2617,B7250,S334,3,121.45137,31.32968,121.380165,31.314489,435,525
E2620,B7250,S334,2,121.45137,31.32968,121.380165,31.314489,614,704
E2623,B0810,S334,2,121.45137,31.32968,121.3741,31.310312,432,522
E2626,B8400,S334,2,121.45137,31.32968,121.374817,31.313686,367,457
E2629,B8714,S334,1,121.45137,31.32968,121.386475,31.314816,262,352
E2632,B8714,S334,3,121.45137,31.32968,121.386475,31.314816,554,644
E2635,B2955,S335,2,121.45148,31.2828,121.452629,31.280823,266,356
E2638,B3215,S335,2,121.45148,31.2828,121.452759,31.277855,283,373
E2641,B5860,S335,4,121.45148,31.2828,121.451286,31.283789,574,664
E2644,B7554,S335,3,121.45148,31.2828,121.452202,31.287878,266,356
E2647,B7600,S335,3,121.45148,31.2828,121.448143,31.280117,280,370
E2650,B7600,S335,3,121.45148,31.2828,121.448143,31.280117,626,716
E2653,B7707,S335,5,121.45148,31.2828,121.449989,31.283613,536,626
E2659,B5825,S336,2,121.45156,31.28303,121.446831,31.289495,212,302
E2662,B9186,S336,1,121.45156,31.28303,121.458717,31.277157,221,311
E2665,B1510,S337,1,121.45166,31.23768,121.450256,31.223883,253,343
E2668,B5178,S337,1,121.45166,31.23768,121.442444,31.242956,297,387
E2674,B2416,S338,2,121.45206,31.22911,121.449081,31.233421,272,362
E2680,B4722,S338,1,121.45206,31.22911,121.442757,31.222677,256,346
E2683,B5404,S338,2,121.45206,31.22911,121.452682,31.227598,349,439
E2689,B6540,S338,2,121.45206,31.22911,121.001007,30.836681,435,525
E2695,B0798,S338,1,121.45206,31.22911,121.450912,31.228628,283,373
E2698,B0798,S338,1,121.45206,31.22911,121.450912,31.228628,332,422
E2701,B0798,S338,1,121.45206,31.22911,121.450912,31.228628,566,656
E2704,B4054,S340,1,121.45391,31.19491,121.449615,31.20402,592,682
E2707,B6468,S341,1,121.45457,31.21882,121.447075,31.215321,392,482
E2710,B8333,S342,2,121.45468,31.19914,121.468086,31.204819,245,335
E2716,B5758,S343,1,121.4547,31.2309,121.460342,31.226847,236,326
E2719,B1230,S344,3,121.4548,31.21934,121.468491,31.207769,336,426
E2725,B3413,S344,1,121.4548,31.21934,121.455086,31.218393,389,479
E2728,B4815,S344,2,121.4548,31.21934,121.447205,31.212269,258,348
E2731,B0911,S344,3,121.4548,31.21934,121.4524,31.209646,299,389
E2734,B3413,S345,8,121.45483,31.21929,121.455086,31.218393,235,325
E2737,B8779,S345,10,121.45483,31.21929,121.459625,31.220764,603,693
E2740,B5520,S346,1,121.45499,31.20643,121.359085,31.825905,219,309
E2743,B0911,S346,1,121.45499,31.20643,121.4524,31.209646,225,315
E2746,B2032,S348,2,121.4558,31.04124,121.452705,31.036015,272,362
E2749,B0330,S348,1,121.4558,31.04124,121.458076,31.027746,441,531
E2755,B2997,S352,2,121.45914,31.20019,121.460518,31.200294,225,315
E2758,B4531,S352,1,121.45914,31.20019,121.453468,31.199324,375,465
E2761,B0586,S352,1,121.45914,31.20019,121.455421,31.20166,369,459
E2764,B6864,S352,2,121.45914,31.20019,121.449104,31.200106,297,387
E2767,B3401,S354,2,121.45986,31.2024,121.460854,31.202854,282,372
E2773,B5691,S358,3,121.46154,31.2742,121.443916,31.266333,425,515
E2776,B5560,S359,2,121.46178,31.20827,121.462685,31.209661,239,329
E2782,B9025,S359,2,121.46178,31.20827,121.460609,31.206495,479,569
E2785,B9179,S359,3,121.46178,31.20827,121.464516,31.206741,585,675
E2791,B4111,S361,1,121.46213,31.19816,121.465149,31.1991,279,369
E2794,B8569,S361,2,121.46213,31.19816,121.46183,31.197901,288,378
E2797,B9186,S362,3,121.46232,31.27467,121.458717,31.277157,240,330
E2800,B6119,S363,2,121.46363,31.04444,121.453957,31.10125,459,549
E2809,B5308,S366,1,121.4699,31.25912,121.470375,31.250353,306,396
E2812,B8948,S366,1,121.4699,31.25912,121.46862,31.253517,264,354
E2815,B0423,S367,1,121.47036,31.22562,121.456108,31.214964,255,345
E2818,B8535,S367,1,121.47036,31.22562,121.468887,31.23119,239,329
E2821,B6086,S368,1,121.47064,31.24315,121.476646,31.238733,251,341
E2824,B1095,S371,1,121.47566,31.26829,121.763962,31.609695,237,327
E2827,B7714,S371,1,121.47566,31.26829,121.457733,31.282797,251,341
E2830,B1924,S373,1,121.47615,31.25225,121.479836,31.245117,297,387
E2836,B3260,S374,3,121.47765,31.22363,121.47699,31.225046,291,381
E2842,B0560,S374,2,121.47765,31.22363,121.475006,31.222849,312,402
E2845,B5907,S374,2,121.47765,31.22363,121.480171,31.224415,250,340
E2851,B8560,S374,2,121.47765,31.22363,121.479637,31.225655,499,589
E2854,B8584,S374,2,121.47765,31.22363,121.478668,31.222935,586,676
E2857,B1713,S375,2,121.47807,31.23362,121.479424,31.229706,268,358
E2863,B4580,S376,2,121.47863,31.23372,121.471733,31.229086,212,302
E2866,B1415,S377,2,121.47866,31.26724,121.478355,31.267296,276,366
E2869,B4485,S377,2,121.47866,31.26724,121.478508,31.270475,286,376
E2872,B5488,S377,2,121.47866,31.26724,120.910721,31.019789,293,383
E2875,B7613,S377,2,121.47866,31.26724,121.475502,31.264219,276,366
E2878,B7768,S379,1,121.48027,31.20711,121.2873,30.695353,516,606
E2881,B0560,S380,2,121.48046,31.21357,121.475006,31.222849,400,490
E2887,B0805,S381,1,121.48059,31.20086,121.484673,31.207211,525,615
E2890,B5702,S382,3,121.48156,31.21856,121.505524,31.218493,305,395
E2893,B1530,S383,3,121.48203,31.26577,121.469467,31.258324,582,672
E2896,B0291,S383,2,121.48203,31.26577,121.472488,31.233086,363,453
E2899,B5444,S383,1,121.48203,31.26577,121.473091,31.251963,281,371
E2905,B8475,S383,3,121.48203,31.26577,121.492111,31.261068,586,676
E2908,B4480,S385,1,121.48444,31.23176,121.402458,30.96295,264,354
E2911,B5907,S385,1,121.48444,31.23176,121.480171,31.224415,238,328
E2914,B5252,S386,2,121.48519,31.2078,121.476898,31.2139,258,348
E2917,B3978,S387,2,121.48524,31.2823,121.482391,31.282417,305,395
E2920,B0008,S387,2,121.48524,31.2823,121.491043,31.279089,585,675
E2923,B2926,S389,2,121.48703,31.24027,121.482338,31.236227,571,661
E2926,B7888,S392,1,121.49064,31.27985,121.488106,31.27755,374,464
E2929,B2670,S394,2,121.49084,31.29562,121.490494,31.290937,247,337
E2932,B3644,S395,12,121.49135,31.29349,121.78495,31.049509,537,627
E2935,B5474,S395,10,121.49135,31.29349,121.506516,31.294493,480,570
E2938,B7377,S395,9,121.49135,31.29349,121.4981,31.299238,599,689
E2941,B1179,S397,2,121.49267,31.28067,121.513664,31.274984,225,315
E2944,B8075,S397,1,121.49267,31.28067,121.478088,31.280136,524,614
E2947,B1134,S399,2,121.49494,31.2792,121.496277,31.277636,511,601
E2953,B3782,S401,1,121.49599,31.29485,121.503006,31.294336,551,641
E2956,B4356,S401,1,121.49599,31.29485,121.504906,31.288074,214,304
E2962,B4983,S402,1,121.49607,31.17008,121.495384,31.16983,284,374
E2965,B4789,S403,2,121.49622,31.17447,121.492233,31.155697,556,646
E2968,B6445,S406,1,121.49672,31.29495,121.48745,31.300381,589,679
E2971,B5457,S408,11,121.49953,31.27624,121.49675,31.28104,215,305
E2974,B9177,S408,4,121.49953,31.27624,121.500221,31.280058,262,352
E2977,B6506,S409,3,121.50084,31.17073,121.500572,31.185728,253,343
E2980,B0147,S412,4,121.50286,31.26263,121.511154,31.261824,228,318
E2983,B2783,S412,3,121.50286,31.26263,121.496132,31.2565,500,590
E2986,B3616,S412,3,121.50286,31.26263,121.50473,31.26832,301,391
E2989,B8077,S412,1,121.50286,31.26263,121.506691,31.263588,302,392
E2992,B5168,S413,3,121.505,31.14132,121.483749,31.143499,313,403
E2995,B0597,S413,3,121.505,31.14132,121.504646,31.150286,220,310
E2998,B6994,S413,2,121.505,31.14132,121.495628,31.145908,291,381
E3001,B1456,S414,1,121.5053,31.29518,121.499596,31.334791,579,669
E3004,B2873,S414,3,121.5053,31.29518,121.491371,31.300833,483,573
E3007,B3644,S414,1,121.5053,31.29518,121.78495,31.049509,301,391
E3010,B5474,S414,1,121.5053,31.29518,121.506516,31.294493,300,390
E3013,B5581,S414,1,121.5053,31.29518,121.498276,31.293489,623,713
E3016,B7096,S414,1,121.5053,31.29518,121.50621,31.298653,245,335
E3019,B7768,S414,4,121.5053,31.29518,121.2873,30.695353,590,680
E3022,B2276,S415,1,121.50558,31.29501,121.508797,31.297123,267,357
E3025,B2984,S415,2,121.50558,31.29501,121.501595,31.286989,553,643
E3028,B4038,S415,2,121.50558,31.29501,121.515411,31.288195,451,541
E3031,B5965,S415,1,121.50558,31.29501,121.505066,31.336073,542,632
E3034,B6776,S415,3,121.50558,31.29501,121.517487,31.295534,595,685
E3037,B7353,S415,2,121.50558,31.29501,121.513153,31.300184,223,313
E3040,B3949,S416,4,121.5056,31.27716,121.493904,31.276312,224,314
E3043,B1987,S417,1,121.506,30.83713,121.511505,30.846075,279,369
E3046,B2232,S418,3,121.50621,30.83431,121.504578,30.834429,591,681
E3049,B0552,S418,2,121.50621,30.83431,121.505013,30.831057,487,577
E3052,B7768,S418,5,121.50621,30.83431,121.2873,30.695353,299,389
E3058,B3644,S419,3,121.5064,31.29453,121.78495,31.049509,318,408
E3061,B5018,S419,1,121.5064,31.29453,121.513512,31.307673,612,702
E3064,B5581,S419,2,121.5064,31.29453,121.498276,31.293489,473,563
E3067,B6454,S419,4,121.5064,31.29453,121.11264,31.362684,584,674
E3070,B8075,S419,1,121.5064,31.29453,121.478088,31.280136,531,621
E3073,B1784,S420,2,121.50643,31.26805,121.507515,31.269331,222,312
E3076,B3616,S420,1,121.50643,31.26805,121.50473,31.26832,219,309
E3079,B1442,S421,1,121.50659,31.29463,121.507874,31.299892,293,383
E3082,B1456,S421,10,121.50659,31.29463,121.499596,31.334791,533,623
E3085,B2276,S421,1,121.50659,31.29463,121.508797,31.297123,301,391
E3088,B3644,S421,12,121.50659,31.29463,121.78495,31.049509,213,303
E3091,B4356,S421,1,121.50659,31.29463,121.504906,31.288074,364,454
E3094,B5226,S421,1,121.50659,31.29463,121.501434,31.298536,526,616
E3097,B5474,S421,1,121.50659,31.29463,121.506516,31.294493,277,367
E3100,B5474,S421,1,121.50659,31.29463,121.506516,31.294493,599,689
E3106,B7096,S421,14,121.50659,31.29463,121.50621,31.298653,515,605
E3109,B7377,S421,14,121.50659,31.29463,121.4981,31.299238,276,366
E3112,B7768,S421,3,121.50659,31.29463,121.2873,30.695353,255,345
E3115,B2204,S423,1,121.50759,31.29069,121.5205,31.291294,294,384
E3118,B2204,S424,2,121.50782,31.29093,121.5205,31.291294,223,313
E3121,B8215,S425,1,121.50904,31.28123,121.504677,31.278322,274,364
E3124,B2232,S426,1,121.50906,30.83875,121.504578,30.834429,614,704
E3127,B2069,S427,4,121.5095,31.19503,121.513481,31.192308,254,344
E3130,B7001,S427,1,121.5095,31.19503,121.511719,31.184101,230,320
E3133,B1442,S428,2,121.50955,31.29782,121.507874,31.299892,273,363
E3136,B1442,S428,1,121.50955,31.29782,121.507874,31.299892,396,486
E3145,B2276,S428,2,121.50955,31.29782,121.508797,31.297123,310,400
E3148,B2276,S428,6,121.50955,31.29782,121.508797,31.297123,365,455
E3151,B2276,S428,1,121.50955,31.29782,121.508797,31.297123,584,674
E3154,B2637,S428,1,121.50955,31.29782,121.515419,31.298655,531,621
E3157,B3037,S428,2,121.50955,31.29782,121.520767,31.296795,597,687
E3160,B3708,S428,2,121.50955,31.29782,121.510887,31.305227,306,396
E3163,B3852,S428,3,121.50955,31.29782,121.507774,31.2904,603,693
E3166,B5474,S428,1,121.50955,31.29782,121.506516,31.294493,212,302
E3169,B5474,S428,6,121.50955,31.29782,121.506516,31.294493,273,363
E3172,B5474,S428,1,121.50955,31.29782,121.506516,31.294493,328,418
E3175,B5474,S428,10,121.50955,31.29782,121.506516,31.294493,598,688
E3178,B5581,S428,2,121.50955,31.29782,121.498276,31.293489,318,408
E3181,B6490,S428,2,121.50955,31.29782,121.510109,31.29397,229,319
E3190,B7252,S428,1,121.50955,31.29782,121.500397,31.290613,564,654
E3193,B8410,S428,2,121.50955,31.29782,121.513344,31.294737,471,561
E3196,B0930,S429,12,121.50991,31.23652,121.516968,31.234608,433,523
E3199,B4240,S430,3,121.51004,31.19413,121.506302,31.185118,330,420
E3202,B4356,S431,2,121.51036,31.29003,121.504906,31.288074,247,337
E3205,B3623,S433,2,121.5108,31.29055,121.501999,31.278936,271,361
E3208,B2232,S435,2,121.51094,30.82949,121.504578,30.834429,563,653
E3211,B7380,S435,1,121.51094,30.82949,121.499008,30.834837,267,357
E3214,B2637,S436,2,121.51095,31.29085,121.515419,31.298655,226,316
E3217,B3852,S436,4,121.51095,31.29085,121.507774,31.2904,611,701
E3220,B3782,S437,5,121.51122,31.29067,121.503006,31.294336,627,717
E3223,B1899,S439,1,121.51191,31.2809,121.512764,31.281061,567,657
E3226,B3852,S441,6,121.51309,31.28875,121.507774,31.2904,484,574
E3229,B1103,S442,1,121.51325,31.18278,121.507225,31.17136,413,503
E3235,B6445,S443,1,121.51344,31.29992,121.48745,31.300381,240,330
E3241,B1245,S445,1,121.51363,31.15766,121.510887,31.230366,563,653
E3244,B2936,S445,2,121.51363,31.15766,121.553764,31.226362,228,318
E3247,B3861,S445,4,121.51363,31.15766,121.448715,31.226797,432,522
E3250,B6105,S445,1,121.51363,31.15766,121.481255,31.230919,383,473
E3253,B7388,S445,5,121.51363,31.15766,121.577606,31.233318,595,685
E3256,B0994,S445,2,121.51363,31.15766,121.48777,31.289875,403,493
E3259,B5284,S446,3,121.51409,31.29927,121.517807,31.292402,391,481
E3262,B2022,S447,3,121.51437,31.19235,121.521103,31.185707,613,703
E3265,B6981,S447,5,121.51437,31.19235,121.523331,31.180838,487,577
E3268,B5240,S448,1,121.51498,31.23585,121.50103,31.236509,526,616
E3271,B6083,S448,2,121.51498,31.23585,121.73732,31.054562,438,528
E3274,B6665,S448,4,121.51498,31.23585,121.515579,31.239056,561,651
E3280,B8742,S449,3,121.51505,31.20838,121.530548,31.211916,580,670
E3283,B1186,S451,1,121.51537,31.23852,121.519997,31.241398,549,639
E3286,B5775,S451,1,121.51537,31.23852,121.518715,31.237139,578,668
E3289,B4078,S453,1,121.51574,31.2372,121.513718,31.232264,246,336
E3298,B6407,S455,2,121.51585,31.23646,121.518089,31.227325,247,337
E3301,B8114,S455,2,121.51585,31.23646,121.534485,31.223682,609,699
E3304,B1735,S456,2,121.51585,31.23685,121.515602,31.229137,283,373
E3307,B2464,S457,1,121.51597,31.30199,121.526245,31.31673,561,651
E3310,B5775,S458,2,121.51627,31.23803,121.518715,31.237139,515,605
E3313,B3995,S460,1,121.51689,31.22684,121.518105,31.229826,234,324
E3316,B5095,S461,1,121.51733,31.23663,121.524269,31.228701,294,384
E3319,B1186,S463,2,121.51758,31.23649,121.519997,31.241398,582,672
E3322,B2248,S463,2,121.51758,31.23649,121.508377,31.234322,237,327
E3328,B3745,S463,3,121.51758,31.23649,121.522125,31.237816,258,348
E3331,B0427,S463,5,121.51758,31.23649,121.532181,31.224602,246,336
E3334,B5775,S463,3,121.51758,31.23649,121.518715,31.237139,406,496
E3337,B6195,S463,1,121.51758,31.23649,121.509392,31.238777,366,456
E3340,B6665,S463,1,121.51758,31.23649,121.515579,31.239056,298,388
E3343,B7579,S463,4,121.51758,31.23649,121.510941,31.236071,245,335
E3346,B7579,S463,1,121.51758,31.23649,121.510941,31.236071,317,407
E3349,B7973,S463,2,121.51758,31.23649,121.497452,31.240267,293,383
E3352,B8686,S463,4,121.51758,31.23649,121.479645,31.2033,559,649
E3355,B0930,S463,2,121.51758,31.23649,121.516968,31.234608,300,390
E3361,B3995,S464,1,121.5179,31.23396,121.518105,31.229826,455,545
E3364,B5775,S464,2,121.5179,31.23396,121.518715,31.237139,250,340
E3370,B3745,S466,2,121.51844,31.23703,121.522125,31.237816,493,583
E3373,B6817,S467,3,121.51862,31.20977,121.520081,31.208284,260,350
E3376,B4831,S468,3,121.51862,31.20979,121.530045,31.217272,233,323
E3382,B1450,S471,1,121.51926,31.23349,121.513199,31.236773,231,321
E3385,B3535,S472,2,121.52081,31.30977,121.52726,31.308378,323,413
E3388,B8363,S472,3,121.52081,31.30977,121.528374,31.327757,354,444
E3394,B7071,S473,1,121.52089,31.32104,121.535698,31.321054,536,626
E3397,B8742,S474,2,121.52092,31.2241,121.530548,31.211916,433,523
E3403,B0200,S476,2,121.52229,31.22457,121.592407,31.04804,519,609
E3406,B0497,S476,2,121.52229,31.22457,121.51757,31.206898,586,676
E3409,B6195,S476,2,121.52229,31.22457,121.509392,31.238777,218,308
E3415,B7768,S476,1,121.52229,31.22457,121.2873,30.695353,314,404
E3421,B4728,S477,4,121.52265,31.30917,121.523071,31.316555,284,374
E3424,B2393,S478,1,121.5227,31.23589,121.52597,31.234465,226,316
E3427,B5489,S478,1,121.5227,31.23589,121.532623,31.231142,356,446
E3430,B2095,S479,1,121.5228,31.30923,121.536987,31.306065,474,564
E3433,B0046,S479,1,121.5228,31.30923,121.532784,31.321838,598,688
E3442,B6603,S480,1,121.5228,31.30933,121.529724,31.308523,589,679
E3448,B4667,S481,2,121.52281,31.30927,121.519615,31.305328,332,422
E3451,B5240,S482,1,121.52293,31.22744,121.50103,31.236509,526,616
E3454,B3089,S483,12,121.52302,31.21429,121.495041,31.218203,420,510
E3457,B3965,S483,16,121.52302,31.21429,121.514297,31.209301,313,403
E3460,B6600,S483,12,121.52302,31.21429,121.51873,31.211208,224,314
E3463,B1222,S484,2,121.52357,31.25693,121.546776,31.273542,216,306
E3466,B2085,S484,3,121.52357,31.25693,121.531143,31.270935,214,304
E3469,B4847,S484,3,121.52357,31.25693,121.526642,31.254658,289,379
E3472,B3804,S485,2,121.52371,31.25704,121.524147,31.260262,628,718
E3475,B4093,S486,1,121.5243,31.21929,121.552277,31.209478,374,464
E3478,B6600,S486,2,121.5243,31.21929,121.51873,31.211208,542,632
E3481,B7306,S488,1,121.52655,31.28176,121.525658,31.280022,577,667
E3484,B7443,S488,1,121.52655,31.28176,121.52829,31.281612,534,624
E3487,B1450,S489,3,121.52772,31.23119,121.513199,31.236773,629,719
E3490,B3745,S489,7,121.52772,31.23119,121.522125,31.237816,317,407
E3493,B3745,S489,6,121.52772,31.23119,121.522125,31.237816,480,570
E3496,B4078,S489,3,121.52772,31.23119,121.513718,31.232264,328,418
E3505,B7579,S489,2,121.52772,31.23119,121.510941,31.236071,230,320
E3508,B8114,S489,2,121.52772,31.23119,121.534485,31.223682,234,324
E3511,B2844,S490,5,121.52777,31.23115,121.533287,31.205639,326,416
E3514,B2965,S491,3,121.52781,31.23111,121.5299,31.230036,413,503
E3517,B0833,S491,3,121.52781,31.23111,121.534935,31.213123,231,321
E3526,B8291,S492,2,121.52906,31.27401,121.187752,31.0385,310,400
E3532,B6679,S493,1,121.53094,31.21215,121.531013,31.208246,216,306
E3535,B2631,S494,1,121.53099,31.21456,121.522675,31.208036,242,332
E3538,B0497,S494,1,121.53099,31.21456,121.51757,31.206898,260,350
E3541,B5968,S494,1,121.53099,31.21456,121.528702,31.22476,230,320
E3544,B6497,S494,1,121.53099,31.21456,121.519875,31.22814,230,320
E3547,B7533,S494,1,121.53099,31.21456,121.533485,31.215538,276,366
E3550,B8742,S494,1,121.53099,31.21456,121.530548,31.211916,373,463
E3553,B1416,S495,1,121.53102,31.21458,121.532669,31.217106,254,344
E3559,B4320,S495,1,121.53102,31.21458,121.531097,31.214598,398,488
E3562,B7533,S495,3,121.53102,31.21458,121.533485,31.215538,245,335
E3565,B0833,S495,4,121.53102,31.21458,121.534935,31.213123,260,350
E3568,B8741,S496,3,121.53195,31.32586,121.537773,31.323664,425,515
E3574,B7064,S498,2,121.53324,31.18262,121.52713,31.185514,502,592
E3577,B6691,S500,2,121.53683,31.29525,121.556023,31.289707,256,346
E3583,B3782,S503,2,121.53782,31.2878,121.503006,31.294336,242,332
E3586,B7252,S503,1,121.53782,31.2878,121.500397,31.290613,245,335
E3589,B4026,S505,3,121.54094,31.17051,121.544624,31.167086,245,335
E3592,B1774,S506,1,121.54143,31.28182,121.555489,31.286787,252,342
E3595,B4556,S507,2,121.54194,31.24082,121.547295,31.243139,509,599
E3598,B7781,S508,1,121.54256,31.28571,121.543106,31.287016,280,370
E3607,B6812,S511,23,121.54741,31.18345,121.562607,31.170134,342,432
E3613,B1753,S514,2,121.54857,31.28926,121.548431,31.289217,588,678
E3616,B6691,S514,2,121.54857,31.28926,121.556023,31.289707,606,696
E3628,B3722,S515,2,121.54857,31.29019,121.545311,31.294363,351,441
E3631,B0513,S515,4,121.54857,31.29019,121.555809,31.293144,500,590
E3634,B5520,S515,4,121.54857,31.29019,121.359085,31.825905,302,392
E3637,B6179,S515,2,121.54857,31.29019,121.46048,31.213305,459,549
E3640,B6179,S515,2,121.54857,31.29019,121.46048,31.213305,627,717
E3646,B6691,S515,3,121.54857,31.29019,121.556023,31.289707,621,711
E3649,B4106,S517,11,121.54878,31.28953,121.55191,31.290323,575,665
E3664,B1774,S518,1,121.55011,31.28955,121.555489,31.286787,528,618
E3667,B4106,S518,2,121.55011,31.28955,121.55191,31.290323,218,308
E3670,B4106,S518,2,121.55011,31.28955,121.55191,31.290323,305,395
E3673,B0513,S518,1,121.55011,31.28955,121.555809,31.293144,350,440
E3676,B5520,S518,2,121.55011,31.28955,121.359085,31.825905,565,655
E3679,B6462,S518,2,121.55011,31.28955,121.556099,31.295309,245,335
E3682,B6691,S518,2,121.55011,31.28955,121.556023,31.289707,250,340
E3688,B4106,S519,1,121.55149,31.29025,121.55191,31.290323,411,501
E3691,B6179,S519,1,121.55149,31.29025,121.46048,31.213305,227,317
E3709,B1774,S521,1,121.55367,31.28554,121.555489,31.286787,398,488
E3718,B4106,S521,1,121.55367,31.28554,121.55191,31.290323,223,313
E3724,B0513,S521,1,121.55367,31.28554,121.555809,31.293144,527,617
E3730,B6179,S521,1,121.55367,31.28554,121.46048,31.213305,216,306
E3733,B6179,S521,1,121.55367,31.28554,121.46048,31.213305,277,367
E3736,B6179,S521,1,121.55367,31.28554,121.46048,31.213305,371,461
E3739,B6179,S521,4,121.55367,31.28554,121.46048,31.213305,598,688
E3748,B7768,S521,1,121.55367,31.28554,121.2873,30.695353,269,359
E3751,B1379,S522,4,121.55368,31.23295,121.560837,31.24016,253,343
E3754,B4978,S522,2,121.55368,31.23295,121.542091,31.232851,238,328
E3757,B6683,S522,3,121.55368,31.23295,121.561729,31.229166,297,387
E3760,B7735,S522,3,121.55368,31.23295,121.564308,31.230392,295,385
E3766,B1774,S524,3,121.55475,31.28619,121.555489,31.286787,468,558
E3775,B6179,S524,4,121.55475,31.28619,121.46048,31.213305,267,357
E3778,B6179,S524,5,121.55475,31.28619,121.46048,31.213305,565,655
E3787,B0614,S525,2,121.5577,31.25365,121.559982,31.25869,339,429
E3793,B3187,S527,2,121.55998,31.2509,121.558296,31.255968,328,418
E3796,B9211,S528,2,121.56157,31.24847,121.551903,31.24445,303,393
E3799,B2097,S530,1,121.56888,31.226,121.578148,31.260851,455,545
E3802,B4781,S531,3,121.56941,31.24079,121.572746,31.241154,252,342
E3805,B2777,S532,2,121.56987,31.26556,121.530823,31.24262,250,340
E3808,B3227,S532,5,121.56987,31.26556,121.571579,31.266745,311,401
E3811,B3227,S532,3,121.56987,31.26556,121.571579,31.266745,627,717
E3814,B3789,S532,5,121.56987,31.26556,121.567284,31.263617,336,426
E3817,B3789,S532,2,121.56987,31.26556,121.567284,31.263617,599,689
E3820,B5643,S532,2,121.56987,31.26556,121.402092,30.878531,216,306
E3823,B6022,S533,4,121.57035,31.24123,121.573311,31.244196,245,335
E3829,B9016,S533,4,121.57035,31.24123,121.563721,31.246967,213,303
E3832,B2501,S535,1,121.57139,31.26069,121.356842,31.136885,342,432
E3835,B5262,S537,1,121.57191,31.15754,121.570831,31.15653,531,621
E3838,B0136,S539,1,121.57774,31.16631,121.577614,31.166462,290,380
E3841,B8695,S539,4,121.57774,31.16631,121.574516,31.170094,285,375
E3844,B8695,S539,1,121.57774,31.16631,121.574516,31.170094,497,587
E3847,B0855,S540,1,121.57998,31.28426,121.586975,31.292011,376,466
E3850,B3909,S541,2,121.58129,31.24806,121.581467,31.251726,215,305
E3853,B2689,S544,1,121.58375,31.19981,121.584465,31.192692,259,349
E3856,B0608,S544,1,121.58375,31.19981,121.581917,31.199276,229,319
E3859,B7768,S545,1,121.58604,31.2505,121.2873,30.695353,333,423
E3862,B3227,S546,3,121.58865,31.26966,121.571579,31.266745,397,487
E3865,B7020,S546,2,121.58865,31.26966,121.582512,31.267292,598,688
E3868,B0632,S548,1,121.59024,31.1903,121.592445,31.192793,279,369
E3871,B0632,S549,1,121.59056,31.19232,121.592445,31.192793,589,679
E3877,B0390,S551,2,121.59067,31.19191,121.598373,31.211128,235,325
E3880,B0632,S551,2,121.59067,31.19191,121.592445,31.192793,592,682
E3883,B3074,S552,2,121.59129,31.26541,121.589661,31.274487,611,701
E3886,B7340,S552,2,121.59129,31.26541,121.58725,31.279392,249,339
E3889,B8585,S553,1,121.59362,31.19107,121.594368,31.180183,592,682
E3892,B5242,S555,1,121.59443,31.19116,121.59375,31.191845,303,393
E3901,B1658,S557,2,121.59477,31.19024,121.613586,31.213892,281,371
E3904,B1865,S557,1,121.59477,31.19024,121.602448,31.199795,213,303
E3907,B2689,S557,1,121.59477,31.19024,121.584465,31.192692,221,311
E3910,B4620,S557,1,121.59477,31.19024,121.553154,31.231205,260,350
E3913,B5242,S557,2,121.59477,31.19024,121.59375,31.191845,259,349
E3916,B5524,S557,2,121.59477,31.19024,121.592087,31.198305,372,462
E3919,B6235,S557,3,121.59477,31.19024,121.602737,31.184872,239,329
E3922,B7489,S557,1,121.59477,31.19024,121.588715,31.190634,210,300
E3925,B5242,S558,3,121.59532,31.20014,121.59375,31.191845,257,347
E3928,B7070,S558,5,121.59532,31.20014,121.588745,31.204508,606,696
E3931,B7900,S558,1,121.59532,31.20014,121.590553,31.193527,600,690
